Donor_ID,Family_ID,Relationship_Type
213346,14453,Sibling
501124,14423,Sibling
582662,13952,Head
960394,13064,Parent
933980,15349,Spouse
172792,10711,Head
910891,13543,Child
772642,13037,Parent
812526,10934,Spouse
662262,13502,Sibling
220944,12232,Head
378361,13511,Spouse
140115,10236,Spouse
555673,10782,Sibling
557592,11411,Child
735656,13303,Head
146542,12533,Head
101773,11510,Spouse
645175,12673,Child
854377,11767,Spouse
877991,15219,Child
753425,10977,Spouse
795612,14497,Head
230679,15060,Head
631756,12971,Spouse
521947,15151,Head
831076,12382,Head
797229,14102,Head
696750,14855,Child
415568,11571,Spouse
525800,10246,Head
974224,12700,Child
550770,15432,Spouse
708158,11359,Spouse
736130,11539,Spouse
786508,12145,Head
636004,13290,Sibling
871711,12712,Spouse
277934,11128,Head
188914,11735,Spouse
749342,13542,Spouse
197923,13528,Head
805477,15047,Spouse
335552,15078,Child
991014,14007,Head
905819,10242,Spouse
703634,14856,Parent
853240,11401,Head
254739,14143,Spouse
787926,10451,Spouse
821024,11650,Spouse
545798,12285,Child
329471,15336,Sibling
943170,11428,Spouse
152657,14082,Spouse
684482,10675,Child
361303,14758,Spouse
227253,13845,Sibling
800005,10362,Spouse
891937,12514,Sibling
970914,12197,Head
674485,13328,Head
567574,12475,Parent
879779,10014,Spouse
597732,11125,Parent
980660,12867,Head
390782,14677,Head
903013,12107,Parent
608136,11164,Child
350867,14798,Head
561239,15013,Child
384913,11927,Head
435239,11980,Child
666390,14774,Spouse
245095,10637,Head
258157,13025,Sibling
324345,13234,Spouse
535970,13161,Spouse
907189,12937,Head
600149,10853,Sibling
994905,11766,Head
976325,10825,Head
672661,15226,Spouse
732556,13072,Child
611945,12037,Spouse
386193,10469,Head
609232,13877,Spouse
812131,10570,Spouse
523956,10996,Spouse
128418,13682,Spouse
773971,12174,Head
242291,12395,Child
584125,13317,Head
321941,11406,Parent
975467,10008,Parent
665621,11794,Parent
154615,11047,Sibling
335113,12237,Head
171951,11760,Head
783414,13245,Head
890870,14432,Sibling
751517,12073,Head
259784,14829,Spouse
350132,11370,Spouse
833442,15029,Head
486814,12289,Head
275939,12326,Spouse
853252,12015,Head
220096,15427,Spouse
427110,11417,Head
824161,12270,Sibling
757711,11484,Head
354646,11521,Head
206851,12927,Sibling
416232,11241,Head
226935,10728,Child
464069,13052,Head
630538,13415,Sibling
778998,14339,Head
479781,13964,Sibling
766459,15024,Parent
582071,12979,Spouse
647091,14958,Head
782054,12900,Sibling
606983,11260,Parent
556732,11826,Spouse
965845,14903,Head
190872,10284,Spouse
886931,12150,Head
992288,10987,Spouse
440802,10089,Spouse
290672,10882,Child
611233,10991,Head
322423,13388,Head
472060,11383,Spouse
936587,11340,Spouse
393243,15320,Spouse
599219,14954,Spouse
846420,12083,Head
569945,13123,Child
931450,11587,Head
118080,11496,Head
408528,11898,Spouse
524045,13089,Spouse
796212,13461,Child
709805,12409,Spouse
486945,12109,Sibling
460455,12292,Child
836996,12648,Spouse
430876,10723,Head
899213,11279,Head
396745,12693,Head
205409,13403,Spouse
338533,10815,Head
232731,11454,Head
157174,10662,Spouse
831295,13854,Spouse
614723,11145,Head
112861,14535,Spouse
601968,14899,Spouse
600935,10433,Parent
219629,10536,Head
962050,12948,Child
168517,12169,Child
520172,13902,Head
615633,11832,Head
177680,12384,Spouse
256445,13157,Spouse
189318,10301,Head
685181,12607,Head
735770,13543,Sibling
913373,11078,Head
696251,15222,Parent
282256,11868,Parent
678805,12042,Spouse
528361,13531,Spouse
572387,13186,Spouse
722656,12769,Spouse
134225,11450,Head
402099,14263,Head
841296,15377,Sibling
396451,14101,Spouse
837135,12989,Spouse
926097,11584,Head
718439,12458,Head
793300,13742,Head
545790,13539,Child
220351,13957,Spouse
671015,15041,Head
966785,12550,Parent
174878,13336,Head
273982,15080,Head
422554,11281,Spouse
885339,13598,Parent
230394,13119,Child
822131,11937,Sibling
833723,15040,Spouse
385470,15256,Spouse
617781,12080,Spouse
559023,10158,Sibling
362529,12373,Head
340044,14078,Sibling
715643,13080,Head
901909,12086,Spouse
704238,11465,Parent
644173,10135,Spouse
783157,13386,Spouse
391668,14351,Spouse
592841,10612,Sibling
464863,12676,Parent
449499,14852,Spouse
436653,13109,Head
209680,12903,Head
268637,10666,Head
445824,14686,Head
531641,11604,Spouse
402218,13813,Spouse
794769,12039,Sibling
438977,12216,Head
639593,15427,Child
964998,13521,Head
668950,14318,Head
296694,11845,Head
479353,11842,Parent
313446,15354,Spouse
380028,11856,Head
237377,11412,Spouse
832168,13789,Head
130271,11095,Spouse
738448,11664,Child
844261,14546,Parent
425845,11793,Spouse
679077,15251,Head
982277,12190,Child
972565,10474,Head
243139,13017,Head
173201,14123,Child
632401,13256,Sibling
102689,14263,Child
413058,13836,Parent
461888,10310,Head
448588,12527,Head
678727,12223,Spouse
495533,15117,Sibling
577463,13373,Spouse
913217,10217,Sibling
530728,12445,Parent
145767,10676,Head
433632,12465,Child
499749,12532,Spouse
504832,13123,Spouse
930884,12300,Child
259493,10786,Child
138817,10258,Head
561694,15265,Spouse
651499,12620,Spouse
261859,13057,Head
826353,10223,Head
516791,13479,Head
993140,13030,Head
807115,10624,Spouse
757246,10391,Spouse
611650,12577,Sibling
761820,11580,Child
338536,10265,Child
883041,11688,Head
203225,14429,Sibling
838083,13390,Head
565230,11642,Parent
274446,15385,Spouse
934816,14509,Spouse
158845,10720,Head
493049,14419,Spouse
551607,10422,Child
288803,14726,Spouse
283573,13081,Sibling
739098,15429,Head
749813,12862,Head
816318,15015,Child
768891,13120,Spouse
943718,14546,Spouse
265649,10787,Head
462351,10225,Spouse
716113,12619,Spouse
769975,13362,Parent
986365,11507,Spouse
416797,10738,Spouse
503380,13306,Spouse
994787,13157,Head
476395,11310,Spouse
387813,13329,Parent
819112,12963,Parent
880841,10148,Sibling
913423,13565,Spouse
937665,14043,Parent
736553,11747,Parent
940886,12134,Spouse
810687,12811,Spouse
201883,12799,Spouse
757937,11706,Spouse
423939,11311,Spouse
926918,12079,Head
562236,15196,Head
409445,10252,Child
284171,14028,Head
483629,12966,Parent
970813,12836,Head
455168,12180,Spouse
890785,11148,Sibling
809176,12495,Head
807166,10809,Child
986827,10479,Head
114594,15282,Head
374896,13341,Sibling
962367,12425,Head
489518,10440,Spouse
749641,13887,Spouse
739717,10854,Spouse
766269,10097,Spouse
586819,11816,Spouse
835132,11158,Spouse
528129,12875,Head
139019,15071,Spouse
616554,13636,Spouse
663658,15414,Sibling
507524,13776,Spouse
830316,13068,Head
861894,13846,Head
262029,11446,Spouse
203831,14276,Spouse
745558,10994,Head
527940,13839,Child
997004,13251,Spouse
204180,13061,Spouse
818987,13138,Spouse
776149,11737,Child
517479,10262,Child
964226,14626,Spouse
196126,13438,Head
770556,11608,Head
153035,14972,Spouse
925013,14389,Child
692002,14847,Spouse
254721,12480,Head
236306,13842,Parent
666456,10472,Child
362829,12763,Parent
238205,14717,Spouse
115582,13435,Head
349489,15261,Spouse
282710,11176,Head
378258,10160,Head
219169,11067,Head
570050,12054,Child
479625,14943,Head
722503,10288,Spouse
573962,14683,Head
628313,10194,Spouse
774591,13267,Sibling
988456,12715,Head
213206,12697,Head
565108,11163,Head
177060,11238,Head
184714,10831,Head
846746,10151,Child
440981,11773,Head
656329,13738,Head
630108,11484,Child
219971,15132,Child
782535,14703,Spouse
325468,11796,Spouse
550961,10840,Spouse
573489,12393,Parent
575528,10754,Head
518098,12961,Spouse
536196,12878,Spouse
199704,13578,Head
189511,11242,Parent
490748,11701,Parent
688866,10464,Sibling
228168,13579,Spouse
470774,13699,Spouse
468727,13918,Child
208633,10842,Head
705991,15065,Parent
632060,13366,Head
788637,10754,Child
335137,11638,Sibling
220465,10902,Head
688215,14260,Head
958182,10773,Parent
738577,10227,Spouse
789786,13021,Spouse
827157,13328,Spouse
380439,11100,Parent
386544,15301,Head
899444,10202,Spouse
468074,13915,Spouse
106402,10749,Parent
789275,12967,Spouse
520252,12378,Head
248766,15382,Head
876962,15194,Head
132146,11166,Spouse
494468,13284,Sibling
540226,14100,Head
575682,10260,Spouse
189083,12312,Spouse
155164,11843,Head
263137,12198,Spouse
544611,11365,Sibling
609253,14022,Head
563516,13126,Spouse
534303,14094,Spouse
637234,13757,Spouse
811444,10731,Head
610271,13085,Spouse
799539,10308,Head
416061,13494,Sibling
321494,10322,Sibling
901280,10350,Head
367931,15220,Sibling
621546,12039,Head
883301,11569,Child
658453,11338,Child
837852,14394,Head
341288,13926,Spouse
175576,11267,Parent
516359,14659,Spouse
878086,10286,Sibling
703727,10057,Sibling
771237,13001,Parent
524707,14259,Spouse
280222,14187,Head
940247,13442,Spouse
823108,10460,Child
557925,13414,Spouse
355135,12852,Head
425346,14433,Head
449247,10650,Parent
916964,10586,Spouse
180089,11168,Head
763984,10773,Head
254864,12058,Head
253557,10811,Parent
306854,13877,Parent
896028,13431,Head
618119,12014,Head
707616,12626,Head
814220,13969,Spouse
774225,13101,Spouse
431495,15149,Spouse
171603,10709,Head
591699,12241,Spouse
935012,14319,Spouse
584172,10896,Spouse
573866,10792,Spouse
139434,10719,Spouse
486649,10530,Spouse
401022,10128,Spouse
631699,15341,Head
874814,10437,Head
143015,10195,Sibling
571579,14044,Spouse
949153,10768,Child
978053,10268,Sibling
188425,13039,Spouse
280941,13815,Sibling
141043,12236,Spouse
359778,11106,Spouse
560767,10904,Parent
481574,15340,Head
528625,13873,Spouse
454803,13945,Spouse
811875,14261,Spouse
927564,11677,Child
199096,14578,Spouse
397949,11617,Parent
992931,13052,Spouse
788457,11430,Head
731977,12810,Head
257677,13731,Sibling
449555,13481,Spouse
787923,13995,Spouse
510997,13320,Head
723945,11891,Head
686072,13564,Head
874661,10253,Head
777406,14501,Head
289019,10706,Parent
458332,12604,Spouse
903373,12589,Parent
301332,11848,Sibling
244247,15044,Head
632351,14992,Head
975686,10756,Parent
139581,14105,Head
794083,11215,Head
726258,11684,Head
971728,13840,Head
948343,15275,Spouse
273580,14452,Spouse
145814,14892,Parent
481995,12686,Head
398768,11065,Head
884897,13727,Head
350786,11690,Head
591798,11367,Head
303440,10176,Head
485709,13635,Spouse
906814,12270,Child
627335,10870,Head
956572,14021,Head
309398,13249,Head
734035,11126,Spouse
772324,15167,Head
603935,11695,Spouse
681478,12224,Spouse
187949,11481,Spouse
900185,11761,Spouse
571145,13726,Head
254506,12926,Head
971415,14045,Head
535050,14789,Spouse
335445,12363,Parent
203896,14661,Child
849421,13201,Sibling
244283,12167,Child
400814,15402,Parent
245534,14442,Child
591897,10189,Spouse
570392,13074,Head
105506,14526,Spouse
183074,14565,Spouse
675462,11517,Child
738457,12018,Head
543814,14127,Spouse
913875,11841,Child
402096,13452,Spouse
227767,11519,Sibling
150068,15257,Child
932463,10330,Spouse
977330,10162,Head
624108,10127,Spouse
853448,14484,Spouse
405420,11450,Spouse
698384,11471,Parent
800674,14404,Head
189772,10503,Head
170966,10382,Head
681070,11797,Head
121322,15390,Head
509420,12747,Child
883618,14314,Spouse
117031,11458,Head
474440,12670,Parent
170841,10716,Head
789023,12999,Head
208699,13595,Spouse
239890,12054,Spouse
953025,14399,Child
774020,10981,Spouse
817941,13271,Head
587192,12064,Head
762423,13470,Head
241403,14690,Spouse
166165,14051,Spouse
850827,12188,Spouse
311383,11591,Spouse
309159,11974,Head
425138,12556,Head
517568,11485,Child
669408,13231,Spouse
778324,10256,Spouse
474314,13943,Spouse
918771,11411,Sibling
938171,13771,Head
485896,14611,Head
558176,13305,Head
455505,14523,Spouse
295892,11740,Sibling
485191,13096,Head
936020,12089,Spouse
186624,12405,Head
182760,12892,Parent
731718,13763,Head
962287,10548,Head
671971,13031,Spouse
207581,10668,Head
823270,14827,Head
565471,11773,Spouse
556068,11865,Spouse
989894,14175,Head
559457,11255,Parent
484123,14019,Spouse
479742,10266,Parent
734487,11502,Spouse
812048,15016,Head
571778,12103,Parent
490084,12394,Head
565504,10816,Head
180620,10846,Head
701800,11245,Parent
781113,13011,Head
392227,12763,Spouse
361736,13396,Child
374492,11601,Head
567951,12063,Parent
324993,12103,Head
615060,11710,Head
994253,10719,Sibling
281043,11768,Spouse
848022,14033,Head
435112,15065,Spouse
168093,11828,Head
265156,13444,Spouse
844031,14837,Spouse
834233,11537,Head
768676,14933,Head
928766,14275,Spouse
127560,11681,Head
590110,13808,Head
236074,10653,Child
741674,14747,Sibling
168941,13141,Spouse
424314,11302,Parent
517500,10412,Parent
530749,10110,Head
702826,13524,Sibling
177767,12403,Child
642491,10239,Child
461249,13738,Sibling
969325,15282,Spouse
905077,10400,Head
971776,14316,Head
269834,14923,Sibling
438334,11950,Head
397846,10281,Spouse
362778,12467,Head
305837,12994,Head
231250,11182,Head
772124,14780,Head
754813,12124,Spouse
454019,14993,Spouse
185168,10251,Spouse
904214,13655,Head
757629,12265,Head
946567,10009,Spouse
176517,12191,Sibling
560959,13468,Spouse
535810,14794,Head
434827,12900,Sibling
462147,13124,Head
488539,14736,Spouse
211341,14606,Spouse
434617,10566,Head
353480,14008,Parent
589131,11185,Child
228473,11935,Head
380464,12750,Head
502810,12749,Spouse
952993,14328,Parent
705748,13040,Head
299055,14237,Child
622469,12183,Spouse
621530,13035,Parent
124302,14216,Spouse
629996,12410,Spouse
152995,11786,Sibling
618934,13962,Head
726543,12099,Sibling
988324,14202,Head
551860,15149,Parent
377319,14388,Parent
862847,14862,Spouse
483545,15394,Spouse
520040,14465,Head
697983,13036,Spouse
680096,14385,Head
402620,11819,Spouse
393308,13810,Sibling
740725,12589,Spouse
234913,10420,Head
455556,10465,Parent
483366,14798,Spouse
520884,12985,Head
140804,11484,Spouse
640546,11713,Head
246570,13262,Head
512042,10417,Spouse
722565,14204,Head
712056,10679,Spouse
127941,11459,Head
378428,14626,Head
706574,12199,Spouse
603787,10218,Head
649697,10163,Spouse
759580,10237,Spouse
749840,10859,Parent
912233,15001,Head
215233,13205,Spouse
300051,10790,Head
539122,13801,Head
258787,14232,Spouse
824042,14689,Spouse
530311,13850,Spouse
912617,11136,Head
594514,14897,Spouse
989587,13635,Head
165306,13202,Head
317413,10902,Child
688132,11585,Head
440839,12503,Child
495129,11014,Parent
581992,13805,Head
659024,11675,Spouse
808699,14545,Head
909489,12722,Head
855944,12103,Spouse
942690,10491,Head
826991,10668,Spouse
607699,11032,Head
301603,12094,Sibling
358494,13163,Head
392559,13084,Spouse
685196,10207,Child
412071,12428,Child
908634,11369,Head
809489,11795,Spouse
669576,11381,Sibling
513697,14512,Head
253591,10680,Spouse
463188,13772,Child
324381,14550,Spouse
311883,11362,Spouse
689318,14264,Head
829988,13421,Sibling
243941,12088,Head
715336,10328,Spouse
656837,13292,Sibling
336633,13376,Head
768933,13692,Head
155040,15024,Spouse
533377,13770,Spouse
852204,12679,Spouse
105433,15084,Child
598807,13847,Head
436768,13426,Head
193806,15011,Child
661147,13898,Spouse
991638,13662,Child
619447,11896,Spouse
695551,11602,Spouse
212512,13824,Spouse
240718,14900,Spouse
628705,14770,Head
866634,12554,Spouse
779776,14707,Head
853504,10004,Spouse
295243,10866,Sibling
114768,13886,Spouse
929179,11789,Head
695361,10966,Child
894068,14080,Spouse
740632,11361,Spouse
967161,10398,Spouse
439320,14719,Head
360096,11089,Spouse
416613,10006,Spouse
857997,13430,Head
700705,10729,Head
374258,12652,Parent
477017,11060,Head
223967,12573,Head
267475,10684,Child
426084,12187,Child
823821,13687,Head
409369,14090,Child
331577,15093,Spouse
884056,15329,Head
491774,10933,Spouse
898867,11127,Spouse
813390,11746,Spouse
651033,11028,Spouse
691573,12957,Spouse
311976,15191,Spouse
257131,13087,Head
272529,11098,Spouse
645617,11628,Spouse
563303,13589,Head
221886,10491,Spouse
711474,14616,Head
947975,15443,Child
575458,12580,Parent
578987,13271,Spouse
160541,11904,Parent
584838,15226,Child
805448,15144,Head
858414,12680,Head
544278,15205,Head
834406,12133,Spouse
166857,13497,Head
667451,13772,Head
540781,11240,Child
570325,12578,Spouse
184148,10782,Head
287143,10443,Spouse
512151,12342,Head
654531,10481,Spouse
863214,13026,Spouse
854024,12055,Head
544730,10973,Spouse
340820,13402,Head
583000,12836,Spouse
462974,10179,Spouse
218326,12584,Head
539605,12547,Child
116405,15030,Parent
352356,10531,Parent
135207,10388,Child
568127,11729,Spouse
146385,14150,Head
891030,13118,Head
628373,11635,Spouse
345536,11318,Spouse
867051,15125,Head
805200,13862,Head
250219,12038,Spouse
792282,10559,Head
533649,11625,Spouse
415098,13135,Head
683761,10559,Child
283640,14139,Head
811721,12290,Head
149161,11172,Head
923975,13241,Child
830132,12704,Child
256466,12602,Head
664058,15431,Head
251363,10886,Spouse
536740,15355,Parent
684357,13054,Child
655736,12235,Spouse
354655,13570,Spouse
367382,11533,Sibling
313214,12956,Sibling
988283,10560,Sibling
196955,14030,Head
495489,12983,Spouse
732209,15027,Spouse
943737,12662,Spouse
898696,13689,Head
804066,11429,Sibling
319036,10368,Head
116078,13912,Head
322096,12595,Spouse
877493,13679,Head
223014,10607,Sibling
890973,13440,Head
354377,11863,Head
829417,14711,Head
733760,12484,Spouse
350956,13361,Sibling
913185,11798,Spouse
588899,11588,Parent
780233,10217,Spouse
476710,14652,Spouse
374267,13728,Spouse
203398,12542,Sibling
898625,11008,Spouse
877259,10216,Head
117007,15196,Child
373441,12517,Parent
680189,10448,Head
712401,10838,Sibling
537862,10370,Spouse
498290,12760,Child
623555,13855,Parent
786406,10281,Child
369826,11332,Child
900441,12574,Spouse
961501,14415,Head
583214,13513,Spouse
276405,12673,Head
612036,14198,Head
772985,15264,Spouse
649395,13761,Child
135466,14539,Head
979827,13919,Spouse
987826,10549,Head
901467,14959,Parent
532424,13541,Spouse
109585,10756,Spouse
329344,13666,Spouse
491329,15414,Child
747847,10879,Head
106933,13848,Parent
112426,10425,Head
117538,11976,Sibling
857273,12587,Spouse
388086,12610,Spouse
661762,12695,Sibling
400614,13159,Head
117975,14395,Head
626611,13679,Spouse
551488,13576,Head
954814,10082,Head
525750,10663,Parent
355021,14410,Head
831105,14065,Parent
989053,11568,Spouse
781463,12401,Spouse
524965,12299,Parent
497687,12637,Head
495490,14681,Spouse
679549,13533,Parent
986392,10267,Head
776234,13820,Child
340927,11543,Spouse
321686,11377,Parent
598598,14417,Spouse
148823,11992,Head
177959,11924,Head
288066,10048,Head
429761,14706,Parent
116418,12193,Head
251195,12409,Head
888795,13608,Head
960556,10711,Sibling
847332,10269,Head
960778,11127,Head
180674,11301,Child
413814,15212,Head
270341,15172,Parent
352153,10315,Head
881667,10523,Parent
156304,13906,Child
906360,11646,Spouse
386604,10435,Parent
614435,13599,Spouse
339220,10713,Head
679902,10165,Spouse
552825,15297,Head
812711,11808,Spouse
714334,10874,Spouse
792764,13670,Spouse
358421,13873,Head
380989,15070,Head
261712,13162,Head
432061,12108,Head
478221,11853,Head
211726,11883,Parent
105447,11346,Head
684041,13418,Spouse
681687,12330,Head
681141,14648,Parent
922543,14894,Spouse
440189,14932,Spouse
188813,14558,Spouse
354533,12340,Spouse
646417,10770,Sibling
818605,14235,Spouse
499226,15317,Spouse
166340,15172,Child
275329,12638,Head
389366,12384,Head
920685,14070,Spouse
478666,11345,Head
363926,14563,Sibling
450996,11435,Spouse
551533,13374,Parent
963539,13928,Spouse
602278,10746,Spouse
286266,14400,Head
405605,14212,Parent
614858,12198,Sibling
354200,14142,Spouse
482746,13325,Sibling
720995,12623,Spouse
672133,12922,Head
288667,12793,Head
971662,12925,Spouse
933665,11744,Head
417543,12835,Head
927406,12885,Head
177558,12661,Head
726979,13048,Head
602514,12406,Spouse
710527,13212,Head
520274,13081,Head
631221,11939,Spouse
769180,11485,Spouse
360289,13974,Spouse
519029,15323,Parent
643998,10261,Head
812565,10229,Head
125755,11282,Sibling
606222,12556,Sibling
409783,14041,Head
536181,12261,Parent
427040,11752,Spouse
922366,11611,Sibling
316916,12291,Sibling
646428,13849,Sibling
606384,12196,Head
830609,11514,Parent
414849,13260,Sibling
123682,13881,Spouse
990429,12553,Head
459743,10841,Parent
810032,10726,Sibling
267914,12219,Parent
760351,15247,Head
293411,11928,Spouse
295440,12494,Parent
130610,12037,Parent
306909,15160,Spouse
571413,12023,Spouse
325230,15000,Head
315780,10538,Child
888870,13248,Sibling
837945,13847,Sibling
948014,11009,Child
934674,11124,Spouse
206694,12514,Head
938338,14655,Head
296041,14141,Head
441819,12816,Head
770153,11329,Spouse
428628,10046,Spouse
511612,11629,Head
715519,10766,Sibling
219781,10385,Head
953266,14479,Spouse
806309,14555,Head
350161,10041,Head
222629,14376,Spouse
491439,15238,Spouse
827120,10291,Sibling
248225,10452,Child
635638,15100,Spouse
543588,10301,Sibling
610310,11394,Spouse
766371,11477,Child
274971,15245,Spouse
296187,11940,Spouse
429861,10504,Head
476479,13961,Head
688861,12842,Head
529008,11033,Head
980690,12601,Spouse
934541,14695,Head
331241,12780,Parent
134283,11817,Head
693127,10343,Head
619373,14821,Head
635618,10557,Spouse
218710,13546,Parent
669488,15330,Spouse
484682,12465,Head
893547,15365,Head
853905,14848,Head
359555,15196,Spouse
412170,13608,Spouse
133796,11253,Spouse
571578,14356,Spouse
191208,11893,Head
950083,13277,Head
716482,13667,Head
467663,11150,Sibling
274044,14622,Spouse
245998,12733,Spouse
162241,14413,Spouse
394739,12876,Head
725850,13673,Parent
439375,10673,Head
838253,11729,Head
999695,10364,Spouse
954779,15059,Head
886530,11709,Sibling
390794,11575,Spouse
437742,12535,Child
898462,11287,Spouse
809083,11233,Parent
511776,10937,Sibling
613234,13345,Spouse
758309,12212,Head
534346,12623,Head
493396,13295,Head
573947,13450,Spouse
906233,12272,Head
522419,12939,Sibling
640659,15431,Spouse
486999,12380,Head
611751,14107,Spouse
868316,13452,Sibling
197666,12645,Parent
765678,13007,Head
475623,15153,Head
991401,10690,Head
660384,14284,Spouse
517035,11722,Sibling
322142,11258,Head
618746,14391,Spouse
673896,13396,Head
608913,12175,Head
899281,12452,Sibling
150760,15130,Head
265657,10473,Parent
548580,10674,Parent
781571,15160,Parent
387330,12369,Spouse
197874,11178,Spouse
362552,14261,Head
186424,10237,Head
154302,14614,Spouse
420349,12758,Parent
861253,12542,Sibling
833417,10616,Head
550081,12081,Parent
195629,12430,Head
323788,12014,Spouse
599968,12884,Head
109738,14895,Spouse
956800,13866,Head
207402,11165,Spouse
208214,13300,Head
428572,14540,Sibling
810029,11728,Spouse
249792,14604,Head
690653,12633,Child
739966,10073,Head
781595,15368,Spouse
884616,14917,Spouse
531709,15075,Spouse
746002,12120,Head
865470,13712,Head
468611,12347,Spouse
429780,14721,Parent
929504,10681,Sibling
359822,14855,Spouse
390421,15089,Head
680278,12684,Head
729153,13593,Head
737107,14181,Head
790388,11244,Parent
157219,11001,Spouse
618927,13831,Sibling
504630,10833,Head
769077,15146,Spouse
722780,12990,Spouse
238394,10680,Head
979727,13653,Head
672896,11042,Head
176537,10476,Parent
326222,12508,Head
400404,14784,Parent
904373,10989,Head
835901,14346,Spouse
521818,10753,Sibling
663772,14473,Head
745972,14697,Head
182860,13778,Head
313068,14590,Head
947312,10565,Spouse
262924,10572,Head
662445,14398,Head
509711,11630,Head
714923,14439,Sibling
814138,10642,Parent
832614,12478,Sibling
350229,11775,Head
555589,12390,Spouse
221620,13834,Spouse
157701,12417,Spouse
798435,11526,Spouse
790017,12888,Spouse
113280,12374,Spouse
271790,13632,Head
855777,14411,Head
381819,11566,Spouse
223791,12773,Spouse
908903,10217,Head
451284,10441,Head
550179,13106,Sibling
375722,13273,Spouse
846925,11701,Spouse
758015,13700,Spouse
623879,14622,Parent
694423,10529,Sibling
910894,10911,Spouse
207903,11960,Sibling
701790,12707,Head
876764,14635,Spouse
633541,10460,Parent
146177,15343,Child
594681,15056,Spouse
257375,11317,Spouse
287654,10827,Head
999138,12617,Spouse
181670,13995,Head
699298,14296,Spouse
225200,15038,Child
640828,12742,Spouse
172274,13929,Spouse
396020,11906,Spouse
911102,12277,Head
985885,13568,Head
190581,11749,Child
310418,14502,Spouse
418672,12916,Spouse
486162,14194,Head
910143,12493,Head
304915,10884,Head
897423,11325,Child
106687,14640,Spouse
529954,15050,Spouse
766833,11044,Spouse
980357,15271,Head
827146,15408,Parent
101533,14176,Head
789233,11881,Head
