Donor_ID,Family_ID,Relationship_Type
865924,29763,Spouse
355502,15123,Spouse
157275,21080,Parent
422490,25536,Head
556642,36211,Head
336727,16901,Spouse
443506,30590,Spouse
953028,24262,Spouse
350042,28194,Child
780821,10797,Head
369797,17930,Child
178839,28195,Spouse
788040,40842,Child
289509,16300,Child
428596,17832,Head
265374,11350,Spouse
939075,40715,Spouse
418671,20200,Spouse
586963,19489,Child
606705,29427,Child
482387,42550,Child
364849,37165,Spouse
345768,35287,Head
748466,23052,Spouse
467733,10913,Child
959827,10549,Child
141206,42194,Head
996302,17051,Spouse
437513,20115,Child
388054,28110,Child
665253,16903,Spouse
139287,43012,Child
158244,18469,Head
947112,12511,Spouse
580131,21668,Head
323137,31269,Child
284114,17308,Head
319862,34106,Head
860683,20128,Head
607128,36948,Spouse
684453,38973,Head
517529,36003,Child
219887,40736,Child
618814,39673,Head
909611,39807,Child
173250,25726,Spouse
616609,11514,Head
686755,25186,Spouse
148083,29373,Spouse
959654,39374,Spouse
751349,14159,Head
414181,25171,Spouse
368253,11639,Spouse
626243,40834,Head
451701,29462,Head
248681,38715,Spouse
253257,32912,Spouse
331242,30718,Child
562911,18372,Head
529467,15644,Spouse
751968,25731,Head
316728,33766,Head
327505,18625,Spouse
253202,22314,Head
286086,40514,Head
273089,21593,Spouse
700443,20529,Head
185534,16988,Child
410940,38236,Head
653817,16512,Spouse
178160,20862,Head
658605,24810,Child
778737,39309,Head
493490,31756,Head
403724,27102,Head
156378,20238,Head
247460,19022,Spouse
933521,32549,Head
321674,18010,Head
254192,31116,Child
472061,15645,Head
319015,32943,Spouse
659627,11120,Child
730316,10238,Spouse
722963,15580,Child
921744,17727,Spouse
113644,36546,Child
984433,21662,Spouse
376651,36641,Head
811542,37372,Spouse
427279,14652,Spouse
979044,35853,Head
492115,36770,Head
114346,14558,Child
956617,11985,Spouse
468365,29025,Spouse
842242,14136,Spouse
313325,42061,Spouse
109206,24857,Spouse
212117,20038,Head
420160,41311,Head
805380,20332,Spouse
421869,35263,Head
555575,21177,Child
861262,22458,Child
235163,12091,Head
143276,26799,Head
256089,41047,Spouse
505074,33329,Head
292734,20603,Head
655034,19984,Head
842309,33393,Parent
603536,38582,Head
484990,43316,Head
207331,11400,Spouse
496687,23673,Head
493614,14693,Child
574882,28720,Spouse
657553,39797,Child
108582,18856,Spouse
303877,42665,Spouse
135905,36262,Spouse
871163,27660,Head
271186,42205,Head
332843,21258,Head
539763,25279,Head
561488,28593,Spouse
506248,41893,Child
414710,38229,Head
639230,37930,Child
844186,23708,Spouse
424440,28004,Head
465065,31549,Spouse
690168,34373,Spouse
549239,10519,Spouse
455529,37421,Spouse
887633,37491,Head
741659,34414,Child
833828,11704,Head
217841,10581,Head
413222,10466,Child
877193,17079,Spouse
757914,28582,Child
492507,26541,Head
782227,11176,Child
315260,14808,Child
385850,30440,Head
449901,18923,Child
812110,25067,Spouse
271235,33523,Head
126222,35756,Child
831888,12929,Head
577917,27836,Child
609115,42125,Head
455316,33926,Spouse
733898,19345,Spouse
268424,34842,Head
269081,32045,Head
240790,29044,Child
661250,11254,Head
977121,35300,Head
555735,36013,Spouse
794176,26853,Spouse
716714,29329,Spouse
485170,37218,Head
773062,33244,Head
178887,13656,Child
339041,37858,Head
439145,40222,Head
240897,43213,Head
833637,41679,Spouse
153585,36585,Head
108333,35245,Head
123466,20050,Child
307587,33186,Head
227322,12036,Head
918912,35160,Head
392865,25178,Head
952600,29176,Child
715162,23080,Child
380571,14574,Child
772735,26273,Head
877664,23189,Child
850782,26696,Spouse
904671,20551,Head
123194,39805,Head
713578,35329,Parent
537334,42500,Head
852068,11619,Child
275461,40643,Head
499821,18105,Spouse
724435,20160,Head
485067,40005,Child
704258,13656,Spouse
807208,13770,Head
987839,21202,Head
209322,13579,Head
308522,28406,Child
725103,35864,Head
713974,13756,Child
697342,14657,Spouse
314881,38656,Spouse
816752,10772,Spouse
935361,17939,Spouse
145481,29730,Child
426443,30010,Head
639155,42987,Spouse
587286,42972,Spouse
622830,41732,Child
749202,35102,Head
749251,38803,Child
168021,33563,Child
175026,27572,Head
271796,28755,Spouse
234803,35237,Head
590409,19796,Child
779440,37966,Head
379465,31138,Spouse
251198,23481,Child
731233,39906,Child
583217,33164,Spouse
718331,17456,Child
339219,31059,Spouse
307993,29238,Head
203577,26309,Head
129287,31321,Head
238154,39826,Spouse
210390,27307,Child
769904,22961,Head
207325,27344,Spouse
270422,16500,Spouse
848287,10555,Head
562760,40542,Spouse
169553,27119,Spouse
411780,14800,Spouse
792278,16804,Head
391738,10274,Head
342583,13303,Head
750045,10557,Head
469207,17560,Child
796798,37116,Head
223409,41501,Head
292923,25032,Child
439635,22206,Child
850385,40336,Child
298424,27842,Head
293748,31792,Head
373384,28650,Spouse
147848,13858,Child
248903,14156,Child
607021,33275,Head
101948,27889,Spouse
487361,28258,Spouse
101843,36404,Child
379493,22952,Head
983036,31383,Head
112856,23990,Child
570058,26936,Spouse
790853,15973,Spouse
510667,42202,Spouse
140711,30683,Child
623739,36579,Head
750973,11928,Spouse
394541,10417,Spouse
430222,30059,Head
298925,12871,Head
100107,18249,Head
548931,17254,Spouse
329956,21931,Head
580505,36431,Spouse
899836,19046,Head
820139,41888,Head
794915,42904,Spouse
314502,15266,Child
522107,29422,Child
133046,14647,Spouse
735567,10204,Spouse
470502,19790,Head
959559,19593,Head
357525,13625,Head
567536,24093,Spouse
351147,13388,Spouse
330996,38477,Head
710571,11029,Spouse
539211,40062,Child
269775,39388,Head
459177,15229,Head
702520,28340,Spouse
123562,15590,Spouse
594702,11431,Head
730338,10280,Child
463057,29721,Head
408001,40155,Head
476882,42708,Child
576319,38699,Head
761712,21688,Head
860353,21498,Spouse
593522,42696,Spouse
624077,25801,Head
158943,40930,Parent
543925,38191,Child
450045,37024,Spouse
511867,40864,Head
404999,38271,Head
303626,41436,Head
251126,26513,Head
969212,19073,Child
739099,37693,Child
840323,21746,Head
695318,39110,Spouse
870735,14496,Head
408555,21806,Head
235368,26138,Head
975236,17963,Head
168698,41078,Head
123236,42880,Head
848032,19134,Child
354666,26566,Spouse
797831,30848,Spouse
433091,28336,Spouse
882884,27086,Head
658098,14481,Head
184762,35452,Spouse
280296,38401,Spouse
630042,33831,Spouse
419486,16408,Head
140746,31311,Spouse
946463,26452,Child
334124,29514,Spouse
194764,35957,Spouse
516881,22198,Head
506823,35984,Spouse
836447,27512,Child
522314,22350,Spouse
717690,41596,Spouse
225494,27911,Child
109592,32560,Head
140218,22837,Child
321052,38025,Child
254181,30307,Child
974858,40881,Spouse
978914,26587,Spouse
695692,32259,Child
419523,35272,Head
206764,42270,Spouse
501532,39537,Head
285729,41673,Child
824078,30070,Child
989971,28629,Child
624705,36349,Spouse
362318,18032,Head
759883,23092,Head
195230,30021,Child
809530,21437,Head
959087,34188,Child
606771,29003,Spouse
584296,40873,Spouse
712565,10215,Child
838702,15120,Head
420707,15623,Child
200691,39276,Child
904194,26933,Head
661986,41394,Head
680146,35307,Spouse
993523,22066,Head
181421,24686,Spouse
825371,11685,Head
340861,39484,Spouse
155269,17433,Spouse
917861,22491,Head
667367,24490,Child
344329,29948,Child
399420,33427,Child
979302,25977,Spouse
458603,37390,Head
692178,36783,Head
286105,18005,Spouse
743481,29039,Head
596315,29823,Child
943884,40772,Child
238644,22014,Child
203748,25593,Spouse
784130,13472,Child
474199,14024,Child
683466,15613,Spouse
254099,20945,Head
389716,22717,Head
756854,34489,Spouse
169726,23210,Child
943601,26017,Child
457757,21529,Spouse
389900,39964,Spouse
454284,38113,Head
258949,30793,Head
497168,34056,Child
604722,14692,Spouse
484915,15828,Head
360031,30848,Child
619120,42318,Spouse
875593,35108,Spouse
356812,42249,Spouse
120341,11956,Spouse
637321,37516,Spouse
433410,16928,Child
271292,12836,Child
663529,25239,Spouse
903602,19694,Head
697620,14220,Spouse
129530,28029,Child
568889,13452,Head
859858,40285,Child
644276,20255,Head
982355,14346,Child
974025,24543,Spouse
148290,38597,Spouse
631925,19522,Head
379741,30765,Child
656010,36448,Head
549187,17347,Child
587419,41854,Spouse
726147,23436,Head
315685,23289,Head
330680,10873,Head
849207,20286,Head
863086,36227,Head
873519,15613,Head
454944,36098,Head
105645,25378,Head
614909,36598,Spouse
834241,15056,Head
309567,13788,Head
333328,10095,Child
547583,16450,Child
872334,40665,Spouse
628716,18789,Head
994224,21020,Spouse
733867,34284,Child
245429,36531,Head
715614,33212,Spouse
591169,38441,Parent
464846,31032,Head
248474,35122,Child
312209,24699,Head
610229,31831,Head
937593,21580,Child
599383,31735,Child
633324,10781,Head
103086,35084,Spouse
592699,18271,Spouse
213486,31341,Child
454597,36405,Head
532012,20964,Head
120066,14250,Head
358417,33145,Child
148833,26721,Child
195890,34811,Spouse
742290,21853,Head
640315,22853,Spouse
298039,27718,Spouse
147246,29501,Spouse
406590,11124,Spouse
349695,32884,Head
741904,28872,Child
464976,39209,Spouse
922697,11361,Head
490781,43125,Child
481384,23727,Spouse
589242,20742,Spouse
297134,30972,Spouse
375506,35194,Head
798674,43040,Child
196668,37445,Head
945720,19291,Child
491968,39751,Spouse
685756,42289,Head
559509,33579,Child
909784,12184,Head
344239,24119,Child
142518,32317,Child
950686,11787,Head
201711,21308,Spouse
258372,28843,Spouse
976454,24821,Child
102171,35285,Child
671392,37436,Head
486857,22669,Spouse
401248,27326,Child
274792,42098,Spouse
915305,28452,Head
484121,15434,Parent
908049,36701,Child
510912,14133,Head
293094,26891,Head
226019,40785,Head
629922,35714,Child
795195,11745,Head
834306,40562,Child
743588,43293,Spouse
832896,42492,Head
951823,31509,Child
232900,34096,Child
388708,19450,Head
563479,30721,Spouse
229371,20254,Spouse
147183,34252,Spouse
236882,18031,Spouse
903109,29830,Head
475208,22991,Head
457904,19847,Head
668153,30031,Spouse
878965,11043,Spouse
475467,41574,Spouse
360042,10762,Spouse
868044,30214,Child
436169,38516,Child
540143,13273,Head
664370,31439,Spouse
548781,27631,Spouse
193850,18940,Spouse
590030,16010,Spouse
580048,29801,Child
458440,27067,Child
547622,40064,Head
986175,38152,Head
631263,14157,Spouse
379319,13958,Spouse
672034,19941,Child
315991,12045,Head
169410,25438,Spouse
146125,38208,Head
696111,35912,Spouse
746188,28885,Head
210454,38144,Child
886278,40075,Head
682142,35664,Child
854890,39708,Head
684168,19133,Spouse
263470,25150,Head
913132,34003,Head
115937,19969,Spouse
553027,16043,Head
944452,41008,Spouse
541389,38336,Head
391475,40710,Spouse
561378,27255,Spouse
459626,13804,Child
530598,41093,Child
534819,19068,Child
524980,18560,Spouse
186497,14432,Child
150573,16718,Head
143571,38375,Spouse
664508,31118,Head
327253,30029,Child
197802,33179,Child
507894,37764,Head
624419,11189,Head
182741,31649,Head
117113,30267,Head
924775,22549,Child
824188,21238,Spouse
146934,38313,Child
195420,24892,Head
104232,18409,Head
437674,12758,Head
984605,13856,Head
338036,26374,Child
627417,39289,Head
737807,25724,Child
248966,40331,Spouse
300393,28279,Spouse
768686,19046,Spouse
809470,17275,Spouse
770330,24005,Spouse
185123,35384,Spouse
373862,20283,Head
844921,32277,Spouse
668425,16357,Spouse
471719,40836,Spouse
697647,21691,Head
615284,26443,Child
411682,35807,Child
103035,29902,Spouse
890839,13016,Child
768164,28799,Spouse
675379,17744,Head
831778,35872,Head
856423,23320,Child
567252,18380,Head
606226,13900,Spouse
843318,33440,Head
715567,31966,Child
110335,40943,Head
475136,25979,Spouse
167846,19081,Spouse
640889,37883,Head
808164,23761,Spouse
664305,35504,Spouse
400374,34153,Child
710807,31015,Child
431102,26659,Head
421328,33835,Child
469927,20259,Spouse
438643,26855,Spouse
617218,37518,Head
968666,26863,Head
381103,38600,Child
991639,36618,Spouse
754281,35754,Head
771226,19051,Child
482170,19473,Head
777899,10281,Child
119217,34409,Child
600358,16738,Head
929391,38990,Head
958480,29732,Child
881426,30133,Child
484260,22627,Child
551898,37617,Head
482576,25218,Spouse
811838,39140,Child
704480,23290,Child
895606,22918,Spouse
595418,16936,Child
426965,40012,Child
970420,30522,Child
140646,30635,Head
650182,20972,Spouse
747717,38410,Spouse
484136,16581,Child
674106,23451,Spouse
907338,39294,Child
242327,20639,Spouse
950146,30628,Spouse
135622,27353,Head
388483,37748,Child
255605,30132,Head
137782,27214,Spouse
929307,40615,Child
954244,40618,Child
198335,27541,Spouse
915301,15523,Spouse
836535,12986,Spouse
555075,13009,Spouse
295313,15399,Spouse
361499,25469,Spouse
715498,23139,Spouse
930839,33753,Head
573840,29604,Head
571481,13770,Child
922302,26428,Spouse
924462,22564,Spouse
329944,42657,Head
235815,22259,Child
353644,26185,Child
178617,32366,Head
212915,17006,Head
350406,28302,Spouse
188586,20505,Spouse
917737,20448,Head
228666,28279,Head
618633,41337,Head
262659,29232,Spouse
562337,39455,Spouse
749663,32899,Head
153548,40420,Spouse
714240,32037,Head
524806,24048,Child
490014,34542,Child
778955,26191,Spouse
898121,19264,Child
320055,22060,Spouse
483759,14939,Head
207606,21383,Spouse
935820,38724,Spouse
636859,41768,Child
293521,35609,Head
901938,29188,Head
136591,20714,Spouse
963444,19430,Spouse
588612,32412,Spouse
239417,35021,Child
802077,21040,Spouse
613009,11035,Head
894643,19915,Child
103981,12707,Spouse
186385,25569,Child
645372,12226,Head
909804,37070,Head
703615,15283,Child
923924,27846,Head
856986,12726,Head
575545,34078,Child
229785,11562,Child
290655,15959,Head
981414,17538,Head
695260,10183,Child
771770,34439,Spouse
798925,11272,Spouse
931487,13988,Spouse
329827,19628,Child
106313,29316,Child
377040,37217,Child
867693,41692,Spouse
508706,16314,Child
515701,32519,Child
819606,20601,Head
493336,17566,Spouse
556330,43041,Spouse
829542,11655,Child
637149,20299,Head
143410,28374,Spouse
848731,40380,Head
752309,29126,Head
910971,31827,Head
972024,16433,Head
836932,22254,Child
603663,10609,Head
809047,19909,Head
933028,23404,Child
927192,24604,Child
852734,34732,Spouse
485201,14532,Head
797167,11059,Spouse
810335,22918,Child
750554,30177,Head
142729,30189,Spouse
468374,21960,Spouse
320052,31392,Child
784108,35463,Child
889274,42922,Head
594874,33803,Head
414916,31732,Spouse
169374,14648,Child
627203,22921,Child
502500,12796,Spouse
666817,28793,Head
158787,22667,Child
232823,12488,Parent
584874,27889,Child
857579,21262,Child
694542,14266,Child
818951,40262,Parent
274596,13705,Head
868901,31256,Head
692239,22048,Child
645967,40363,Head
130418,40497,Head
230859,32538,Spouse
626504,32622,Head
839103,26598,Spouse
710318,28785,Child
748370,10447,Spouse
158582,18507,Child
376075,18927,Head
826260,42863,Spouse
238679,21685,Child
637010,36993,Head
450903,21155,Head
475955,28547,Spouse
261874,25734,Spouse
687032,13070,Spouse
705686,38406,Head
997359,33210,Child
979719,12881,Spouse
256047,30697,Child
565072,28618,Child
765969,11475,Head
821050,29730,Spouse
434899,34103,Head
693838,21573,Child
746580,19324,Child
558574,29947,Spouse
477168,25679,Child
901325,19594,Spouse
995456,35997,Head
983910,25211,Spouse
211260,38542,Child
955788,14403,Spouse
918092,12654,Spouse
820988,14460,Head
952042,40439,Child
749392,42721,Child
191618,12889,Parent
816618,38663,Child
278519,18883,Spouse
315581,32426,Head
257553,19456,Head
179117,17105,Spouse
488928,33413,Head
574484,31680,Head
260595,11014,Child
984738,39782,Child
667993,29688,Child
979217,28376,Child
365659,39377,Child
633166,17363,Head
506279,33726,Head
531823,14028,Head
522892,22823,Head
360540,11223,Child
270012,30836,Spouse
238871,28514,Spouse
559953,43058,Child
463772,40847,Spouse
210835,41123,Spouse
441862,10620,Child
561905,20870,Spouse
802331,14102,Spouse
616723,36860,Spouse
724343,32406,Spouse
867958,20433,Head
792841,24699,Spouse
938946,10764,Spouse
639336,29567,Head
872053,42085,Spouse
659073,16531,Spouse
893874,17720,Spouse
799903,10595,Spouse
603013,34545,Head
550493,12068,Child
943268,32841,Head
264245,16144,Head
727535,25817,Head
941072,22263,Head
595200,39690,Head
322005,38037,Child
401104,10054,Head
291495,35160,Spouse
111843,12269,Head
225903,41103,Head
681183,37602,Spouse
821346,40343,Parent
185455,33470,Head
221091,42865,Spouse
325950,17443,Spouse
684346,24361,Spouse
664355,30888,Head
537331,30676,Spouse
443601,14941,Spouse
374771,28396,Spouse
802102,13336,Spouse
427142,31872,Head
385507,25452,Spouse
758082,40122,Spouse
784960,35476,Head
260171,41513,Head
754772,38339,Head
249143,13066,Child
703933,21246,Spouse
885877,28193,Head
400682,34322,Head
207122,39015,Head
189036,37520,Head
982931,25418,Head
621839,37962,Child
586793,38080,Head
944955,32203,Head
895657,12280,Child
552630,35441,Child
874075,29143,Head
889791,22288,Spouse
783515,10514,Spouse
320666,35306,Spouse
471404,17763,Spouse
221574,33388,Spouse
893117,35572,Parent
935119,24286,Spouse
778493,39940,Head
389117,29818,Head
123746,24560,Child
923938,25423,Spouse
518474,11783,Head
580534,18890,Child
159211,33649,Spouse
589923,20140,Spouse
188357,35328,Head
885218,34450,Head
271902,42527,Head
395619,21916,Child
417017,11550,Child
908710,34274,Head
171335,30797,Spouse
467241,43179,Spouse
230630,25387,Spouse
175498,24067,Head
941082,24063,Spouse
164437,11436,Spouse
606885,21945,Spouse
115363,33562,Spouse
554255,31009,Spouse
188748,19961,Child
998794,28769,Spouse
383964,16774,Head
760700,20325,Spouse
860717,15592,Head
789224,31037,Head
285680,19525,Spouse
858216,38810,Spouse
855493,24205,Child
760186,19243,Spouse
799919,39482,Spouse
419489,38470,Head
284806,28171,Head
179685,42860,Head
180528,12336,Parent
247439,10001,Head
466159,15860,Child
352348,29088,Child
147855,36274,Head
750431,41361,Head
928131,18167,Head
948137,40354,Child
792558,41025,Head
140005,33952,Head
861365,19798,Spouse
925656,10513,Child
444990,14023,Spouse
693391,14814,Parent
549236,12275,Spouse
909638,26367,Head
780732,12902,Child
818639,24523,Child
835133,39887,Spouse
693196,33050,Parent
645582,11385,Spouse
214751,14743,Spouse
465864,39644,Child
733795,18294,Child
142791,32637,Spouse
966814,35345,Child
849319,31681,Spouse
252238,23401,Spouse
750515,38655,Head
313880,31987,Spouse
782511,26949,Spouse
296089,29605,Head
283924,21586,Head
528328,12936,Head
602035,29661,Head
961273,16795,Spouse
119944,29680,Head
831910,39901,Child
117696,18360,Spouse
975257,30666,Parent
276102,29965,Child
687595,26969,Child
338706,25733,Spouse
317842,32775,Head
855581,18768,Child
609811,13333,Spouse
347577,11810,Spouse
203874,25682,Spouse
602503,15545,Spouse
434461,21497,Child
128979,18039,Spouse
385491,10906,Spouse
114266,30392,Head
195345,41194,Child
433079,22719,Child
972676,31767,Child
528990,26786,Head
725613,34358,Child
671031,10124,Head
506208,26696,Child
204080,33569,Head
329016,40893,Head
469225,40030,Head
945098,20608,Child
802021,38804,Parent
388899,40768,Spouse
823323,24771,Head
283721,36101,Head
489571,11168,Head
380578,21408,Head
365442,41929,Spouse
923452,32432,Head
888333,16586,Head
743329,33099,Head
404061,32180,Head
362228,32618,Head
218065,24493,Head
744593,23920,Spouse
273357,16450,Spouse
858078,22077,Spouse
854774,12694,Spouse
355792,36105,Head
686997,37743,Spouse
402094,17366,Head
210804,27845,Child
941925,36784,Child
992499,24666,Head
449815,31606,Spouse
979187,37673,Spouse
548157,24674,Head
972213,34636,Head
508412,23968,Head
927852,24023,Spouse
279602,35692,Child
649296,28399,Head
898156,33882,Child
781940,29312,Child
735427,28154,Child
794287,16787,Child
565088,13784,Spouse
427914,13890,Child
608332,39204,Spouse
316020,18155,Spouse
419357,19395,Head
962876,24265,Child
505665,28356,Head
585524,26296,Spouse
168925,17016,Head
994683,12497,Spouse
425258,41995,Head
651983,42724,Child
313625,15390,Spouse
167009,32838,Child
458592,39744,Head
156633,10676,Spouse
221692,31732,Child
545150,37610,Child
464607,25841,Child
773255,26994,Head
106117,36466,Head
165342,30175,Child
522187,32316,Spouse
843467,36967,Spouse
789001,26273,Child
863743,34635,Head
216364,32821,Child
492285,19321,Spouse
132107,42373,Child
983731,38206,Spouse
469955,22842,Spouse
904948,35668,Spouse
766096,10783,Spouse
908826,10929,Spouse
920571,16625,Parent
666534,12038,Spouse
692271,18142,Spouse
336133,32600,Head
725592,26517,Head
658071,35599,Head
917046,25294,Spouse
792790,23690,Parent
622728,30536,Head
266730,42504,Head
664362,21014,Child
750657,24241,Spouse
778878,34310,Child
728911,18494,Head
997535,12363,Spouse
794609,35574,Child
166760,40209,Spouse
552207,40044,Head
898510,13834,Child
851099,30257,Head
404950,28794,Spouse
813979,26552,Child
787936,21795,Spouse
547255,33284,Spouse
942383,11335,Child
134260,20110,Child
866901,40549,Spouse
541019,24592,Head
359615,12990,Spouse
309272,28776,Head
568313,15164,Head
676393,25907,Spouse
387249,30790,Head
645158,10214,Spouse
429230,28636,Spouse
791650,34672,Child
811128,11889,Child
201624,36071,Child
770619,14135,Head
736839,19655,Spouse
195026,25251,Child
329559,32729,Head
992268,34508,Head
115316,28048,Spouse
643987,27967,Spouse
773708,39848,Head
803365,29557,Spouse
294602,30795,Spouse
519292,16224,Spouse
806476,31485,Child
429403,33005,Child
939433,25212,Spouse
472592,32021,Spouse
338087,26472,Spouse
740296,10145,Spouse
459429,43219,Spouse
878068,13417,Head
750487,10583,Child
912498,28393,Parent
867343,40450,Child
814065,22789,Head
835875,29756,Head
532312,14948,Head
137893,24748,Head
133610,17062,Head
570447,27754,Spouse
123727,30629,Child
485209,36106,Child
662759,32008,Child
868898,23877,Spouse
389858,24205,Spouse
187376,34061,Spouse
573354,41483,Child
324551,38346,Child
252705,11092,Spouse
244918,21812,Child
813308,21886,Spouse
652296,41109,Child
431794,14372,Child
836949,33696,Spouse
939050,16771,Head
454715,25802,Child
539650,19123,Child
538145,28035,Spouse
408568,42762,Parent
394578,18024,Spouse
739065,16180,Spouse
899323,13591,Head
927782,39868,Parent
273127,18873,Child
529628,40394,Spouse
160786,40917,Child
610687,19652,Spouse
636773,14835,Child
929476,19762,Head
571221,39562,Head
956910,23843,Head
230717,21333,Head
169190,35210,Child
636143,30146,Head
469197,37027,Head
484461,11121,Head
856741,31313,Spouse
657261,35706,Spouse
987489,37583,Head
677836,32028,Child
153152,36824,Spouse
615588,28596,Child
106123,38552,Child
383265,36050,Child
988326,31124,Spouse
763776,35228,Spouse
794484,42734,Child
400115,14463,Head
584511,37723,Head
283748,35866,Spouse
226806,19691,Child
791824,33937,Head
144265,27877,Head
937346,34377,Head
517002,14656,Spouse
525352,24682,Spouse
556273,18812,Head
271243,17384,Child
491291,14708,Child
234748,34370,Child
737693,22577,Head
141810,35102,Child
655867,25759,Spouse
829571,37923,Spouse
214901,15646,Head
648735,25454,Spouse
962231,35697,Head
953772,32657,Head
796058,42036,Spouse
574648,42939,Head
124392,16378,Spouse
629331,13597,Head
465689,28853,Spouse
811183,24827,Spouse
853718,14451,Spouse
929408,18403,Head
154041,39621,Head
278811,27097,Head
997903,21768,Head
372084,38524,Spouse
391890,31521,Head
219097,22790,Spouse
370098,32430,Head
699353,23206,Child
414110,19427,Head
117990,31631,Head
290750,21114,Child
964943,23019,Spouse
203852,21579,Spouse
120435,18692,Head
545609,34584,Spouse
459138,21210,Head
156798,30729,Head
773065,33610,Spouse
347484,28775,Head
707875,39642,Spouse
506621,40446,Spouse
963678,10020,Child
872990,40126,Spouse
852479,17825,Spouse
449536,10021,Spouse
729439,35466,Child
783975,32686,Spouse
121418,21198,Head
660170,12692,Spouse
861458,37320,Head
414344,23848,Spouse
503147,26169,Head
880152,30445,Child
428926,30187,Head
962991,30840,Child
521672,26186,Head
290581,40780,Head
929505,33773,Spouse
846819,13809,Child
717150,25321,Head
238627,37950,Head
435000,14151,Head
806565,43028,Child
673382,31140,Child
552079,34574,Spouse
314581,35458,Spouse
318189,28643,Head
723371,13842,Head
747885,10273,Spouse
101782,14016,Head
874707,37808,Spouse
248952,12608,Parent
417660,42735,Child
816509,13520,Spouse
801142,40231,Head
678679,29295,Child
239016,24107,Head
652007,16372,Child
733398,34033,Head
456761,14744,Child
825171,21422,Head
702624,24696,Head
481072,31164,Child
159857,12231,Head
248719,19313,Spouse
999209,24699,Child
929793,14545,Child
992962,13611,Spouse
169245,25875,Head
539454,42029,Child
237613,32610,Child
827811,26673,Spouse
729464,40494,Spouse
138648,15175,Child
224212,19075,Head
717735,20131,Spouse
305442,13320,Head
822044,38259,Spouse
397213,16557,Spouse
363760,21222,Head
475954,33419,Spouse
842693,17252,Child
814142,12165,Child
588348,17730,Child
458873,24347,Child
468692,23690,Head
982209,41640,Head
861029,37336,Head
119351,17125,Child
706602,10889,Spouse
900577,41979,Spouse
427207,19556,Head
407475,14783,Parent
484365,19220,Child
590547,32536,Head
166790,37143,Head
125418,19256,Spouse
693474,18716,Child
443064,30131,Child
794670,22607,Child
212787,41791,Spouse
537632,33846,Child
808137,41179,Head
745895,19590,Spouse
648124,29064,Child
619907,26030,Child
755746,15614,Head
256722,42750,Spouse
622321,40924,Child
505406,39968,Spouse
798294,10804,Head
810758,19193,Child
325347,19482,Head
353003,11270,Head
175344,37874,Head
791756,23783,Head
140603,27133,Head
690738,19678,Child
726642,32739,Head
498533,28028,Head
580912,42999,Head
100685,41193,Child
290418,41129,Spouse
446392,30147,Spouse
356679,39461,Spouse
756585,31043,Head
936261,14892,Child
182629,37719,Head
540074,27424,Head
531596,18084,Child
887579,34580,Child
601459,34957,Spouse
792285,13134,Child
166269,36527,Spouse
473413,24839,Child
116178,19155,Spouse
548872,10218,Spouse
685781,28727,Head
914832,28062,Head
238048,34531,Spouse
163219,19684,Spouse
536690,19601,Head
633041,35877,Head
182667,32949,Head
213480,30395,Spouse
311605,34745,Head
802326,27097,Spouse
723408,12445,Head
503892,39186,Head
939638,12793,Child
241585,11986,Child
450162,14649,Head
420759,34473,Spouse
279828,21148,Spouse
898137,10174,Child
