Donor_ID,Event_Name,Attendance_Date
830927,Family Weekend Mixer,2017-04-01
284926,Alumni Happy Hour Mixer,2022-06-03
778821,Alumni Baseball Game,2023-03-21
140456,Alumni Happy Hour Mixer,2024-10-08
762845,Alumni Baseball Game,2019-09-20
156805,New Parent BBQ,2021-02-27
263700,Alumni Baseball Game,2023-09-18
838291,Family Weekend Mixer,2020-06-28
405523,Alumni Baseball Game,2024-09-23
858446,Alumni Baseball Game,2019-04-18
139792,Family Weekend Mixer,2025-09-24
139792,Speaker Spotlight,2025-06-04
742834,Alumni Reunion,2021-03-12
874464,Alumni Baseball Game,2020-03-15
984546,Alumni Baseball Game,2025-03-17
984546,Alumni Happy Hour Mixer,2021-06-01
106943,Family Weekend Mixer,2025-06-30
701049,Alumni Reunion,2024-07-05
526060,Alumni Baseball Game,2020-04-01
933714,Faculty Meet and Greet,2022-02-13
516451,Faculty Meet and Greet,2021-01-18
256249,Alumni Reunion,2019-08-23
332697,Speaker Spotlight,2025-09-04
497610,Alumni Reunion,2017-05-26
497610,Family Weekend Mixer,2025-02-12
706530,Alumni Baseball Game,2023-04-10
363274,Alumni Reunion,2024-08-21
363274,Alumni Happy Hour Mixer,2020-09-26
149189,Faculty Meet and Greet,2025-08-29
891200,Alumni Baseball Game,2018-03-14
763188,Faculty Meet and Greet,2021-12-26
606343,Alumni Happy Hour Mixer,2021-08-28
289573,Alumni Reunion,2024-10-27
195776,Alumni Happy Hour Mixer,2018-02-17
783825,Alumni Reunion,2023-08-17
783825,Alumni Happy Hour Mixer,2019-08-14
984527,Speaker Spotlight,2020-05-17
181783,Alumni Reunion,2025-07-26
181783,Alumni Baseball Game,2024-03-15
419028,Family Weekend Mixer,2025-10-15
687379,Family Weekend Mixer,2021-08-26
964259,Family Weekend Mixer,2022-07-13
440692,Alumni Reunion,2023-01-14
465692,Alumni Reunion,2021-12-23
113594,New Parent BBQ,2023-05-10
517640,Alumni Reunion,2022-03-23
683775,Alumni Baseball Game,2021-11-13
683775,Alumni Happy Hour Mixer,2025-02-24
732698,Alumni Baseball Game,2022-01-20
789737,Alumni Happy Hour Mixer,2020-12-18
534138,Faculty Meet and Greet,2024-03-09
212184,Family Weekend Mixer,2022-01-17
212184,Speaker Spotlight,2024-09-07
956722,Family Weekend Mixer,2020-08-22
338366,Alumni Reunion,2020-01-14
338366,Alumni Happy Hour Mixer,2023-02-24
469407,New Parent BBQ,2024-11-25
469407,Family Weekend Mixer,2017-10-10
536170,New Parent BBQ,2025-09-20
536170,Family Weekend Mixer,2024-02-11
652714,Alumni Reunion,2017-09-23
652714,Faculty Meet and Greet,2025-01-15
389301,Alumni Happy Hour Mixer,2020-08-22
826552,Alumni Happy Hour Mixer,2023-04-02
826552,Family Weekend Mixer,2018-09-26
536514,New Parent BBQ,2021-11-14
668355,Alumni Happy Hour Mixer,2022-06-17
668355,Alumni Happy Hour Mixer,2023-10-21
628255,Alumni Baseball Game,2021-03-01
628255,Alumni Happy Hour Mixer,2023-11-15
298713,Alumni Happy Hour Mixer,2023-12-07
311416,Alumni Reunion,2024-07-21
311416,Alumni Happy Hour Mixer,2024-03-07
449285,Alumni Happy Hour Mixer,2024-05-09
981935,Alumni Reunion,2020-05-14
356446,Holiday Mixer,2020-11-04
661982,Alumni Happy Hour Mixer,2018-07-13
189191,Family Weekend Mixer,2017-01-26
768600,Campus Tour,2021-08-07
135286,Family Weekend Mixer,2018-12-01
980118,Alumni Baseball Game,2024-05-05
676900,Alumni Reunion,2025-09-17
676900,Alumni Happy Hour Mixer,2017-01-21
688147,New Parent BBQ,2021-10-10
959664,Alumni Reunion,2022-04-06
902708,New Parent BBQ,2021-05-17
608686,Alumni Reunion,2016-07-19
776708,Alumni Reunion,2025-08-24
670128,Alumni Reunion,2017-07-05
670128,New Parent BBQ,2024-02-05
563718,Alumni Happy Hour Mixer,2019-04-12
708236,Family Weekend Mixer,2024-05-24
724166,Alumni Reunion,2020-02-27
264598,Speaker Spotlight,2024-04-27
195292,Alumni Reunion,2025-05-27
523369,Family Weekend Mixer,2020-10-22
887375,Family Weekend Mixer,2025-02-03
924478,Alumni Baseball Game,2024-11-27
377363,Alumni Reunion,2021-05-27
775601,Alumni Reunion,2024-09-23
775601,Alumni Happy Hour Mixer,2022-12-21
564673,Alumni Baseball Game,2018-09-09
473084,Alumni Reunion,2019-04-08
311870,Campus Tour,2019-03-24
325083,Alumni Happy Hour Mixer,2025-03-02
835939,Alumni Happy Hour Mixer,2023-06-09
790664,Alumni Happy Hour Mixer,2021-08-12
590613,Alumni Reunion,2023-03-08
901769,New Parent BBQ,2021-11-08
901769,Family Weekend Mixer,2023-05-13
485310,Alumni Reunion,2025-05-28
113354,Alumni Reunion,2023-12-26
113354,Alumni Baseball Game,2018-05-26
417563,Alumni Baseball Game,2017-04-25
611229,Family Weekend Mixer,2024-02-13
417618,Family Weekend Mixer,2019-10-09
353357,Faculty Meet and Greet,2022-05-11
878825,Alumni Reunion,2022-03-11
112386,Family Weekend Mixer,2024-06-23
319460,Family Weekend Mixer,2017-10-15
232381,Alumni Reunion,2017-02-07
720888,Faculty Meet and Greet,2017-11-16
721953,Alumni Baseball Game,2017-10-06
508841,New Parent BBQ,2019-03-18
235792,Alumni Baseball Game,2016-05-21
334992,Speaker Spotlight,2024-01-14
562542,Campus Tour,2015-08-15
672624,Family Weekend Mixer,2024-08-12
281785,Alumni Baseball Game,2025-03-08
281785,Alumni Happy Hour Mixer,2017-12-16
840440,Alumni Happy Hour Mixer,2023-07-18
840440,Family Weekend Mixer,2015-10-10
613130,Alumni Baseball Game,2024-03-27
243615,Family Weekend Mixer,2025-09-12
237444,Family Weekend Mixer,2022-12-08
878541,Alumni Reunion,2017-01-03
132819,Alumni Reunion,2024-03-11
266211,Faculty Meet and Greet,2021-03-15
266211,Faculty Meet and Greet,2018-03-05
121968,Alumni Baseball Game,2025-05-22
318518,Holiday Mixer,2022-03-04
286056,Alumni Reunion,2025-08-25
923773,Alumni Baseball Game,2024-06-26
679381,Family Weekend Mixer,2022-09-02
889165,Alumni Baseball Game,2023-02-06
804038,Faculty Meet and Greet,2021-09-26
356574,Alumni Baseball Game,2023-12-02
562325,Alumni Reunion,2023-02-27
392904,Family Weekend Mixer,2021-10-15
392904,Alumni Reunion,2017-07-15
356419,Alumni Baseball Game,2020-05-07
356419,Family Weekend Mixer,2024-04-24
697795,Alumni Reunion,2019-09-19
697795,Alumni Happy Hour Mixer,2019-03-04
645144,Alumni Reunion,2021-04-18
645144,Alumni Baseball Game,2024-11-17
188694,Alumni Reunion,2022-11-22
709955,Campus Tour,2022-08-02
719081,Alumni Baseball Game,2018-06-06
330337,Alumni Reunion,2024-08-25
330337,Speaker Spotlight,2020-04-11
711118,Alumni Reunion,2024-10-23
668907,Faculty Meet and Greet,2021-05-02
532733,Alumni Happy Hour Mixer,2023-09-11
659960,Alumni Baseball Game,2024-06-09
337536,Alumni Reunion,2019-06-11
100588,Alumni Baseball Game,2018-12-10
496297,Family Weekend Mixer,2019-09-15
248688,Alumni Happy Hour Mixer,2023-04-27
571477,Family Weekend Mixer,2025-04-13
571477,Holiday Mixer,2022-04-13
846842,Alumni Happy Hour Mixer,2018-01-11
419155,New Parent BBQ,2021-11-09
100190,Alumni Reunion,2020-02-05
812446,Family Weekend Mixer,2025-02-10
342735,Family Weekend Mixer,2022-09-03
342735,New Parent BBQ,2020-01-01
260434,Family Weekend Mixer,2023-04-21
139520,Alumni Baseball Game,2024-12-09
139520,Family Weekend Mixer,2022-02-21
139520,Holiday Mixer,2018-08-02
539873,Alumni Baseball Game,2024-03-24
568736,Family Weekend Mixer,2017-01-15
342281,Alumni Reunion,2021-01-17
545142,Alumni Baseball Game,2017-11-15
455971,Family Weekend Mixer,2024-06-03
592082,Family Weekend Mixer,2024-08-15
693557,Alumni Baseball Game,2021-04-01
145322,Alumni Happy Hour Mixer,2024-03-18
293262,Alumni Baseball Game,2019-06-02
797996,Alumni Reunion,2017-05-13
797996,Alumni Happy Hour Mixer,2024-09-25
980113,Alumni Reunion,2017-02-26
302586,Alumni Baseball Game,2021-06-15
357355,Alumni Happy Hour Mixer,2025-10-20
428505,Alumni Happy Hour Mixer,2018-06-24
863921,Alumni Reunion,2015-07-08
863921,Speaker Spotlight,2019-03-14
676163,Alumni Reunion,2024-11-01
648225,Alumni Baseball Game,2024-10-12
858071,Alumni Reunion,2019-09-07
858071,Alumni Happy Hour Mixer,2022-01-23
858071,Speaker Spotlight,2020-08-23
750839,Alumni Baseball Game,2023-06-25
750839,Alumni Happy Hour Mixer,2024-04-08
750839,Speaker Spotlight,2023-08-21
880403,Alumni Reunion,2025-08-14
236640,Campus Tour,2016-05-10
925058,Alumni Baseball Game,2025-02-20
242743,Alumni Happy Hour Mixer,2018-12-06
210391,Alumni Happy Hour Mixer,2020-05-09
826377,New Parent BBQ,2025-05-21
574177,Family Weekend Mixer,2022-08-07
220176,Family Weekend Mixer,2017-02-03
513585,Alumni Reunion,2017-07-12
862915,Alumni Reunion,2018-08-08
619490,Alumni Reunion,2024-05-10
912235,Alumni Happy Hour Mixer,2025-09-26
574698,Speaker Spotlight,2024-10-27
577359,Alumni Happy Hour Mixer,2025-04-02
486592,Family Weekend Mixer,2022-01-15
683273,Family Weekend Mixer,2022-11-08
254129,Family Weekend Mixer,2023-10-24
976308,Alumni Reunion,2017-07-06
492399,Alumni Baseball Game,2024-11-24
492399,Alumni Happy Hour Mixer,2024-10-06
492399,New Parent BBQ,2022-01-26
245109,Alumni Reunion,2025-01-12
245109,Alumni Reunion,2023-05-19
477774,Alumni Reunion,2024-06-23
323869,New Parent BBQ,2023-04-14
751397,Family Weekend Mixer,2020-06-19
286090,Alumni Happy Hour Mixer,2021-02-13
286090,Speaker Spotlight,2024-11-10
873785,Alumni Reunion,2020-08-12
873785,Speaker Spotlight,2023-05-07
549747,New Parent BBQ,2025-07-28
803725,Alumni Happy Hour Mixer,2025-03-28
123319,Family Weekend Mixer,2023-09-14
629403,Alumni Reunion,2020-07-12
643967,Alumni Baseball Game,2025-08-13
745503,Alumni Happy Hour Mixer,2021-07-07
947658,Family Weekend Mixer,2022-02-05
309647,Alumni Baseball Game,2016-12-17
309647,Alumni Happy Hour Mixer,2025-03-01
309647,Faculty Meet and Greet,2020-07-17
150229,Alumni Reunion,2022-05-03
150229,Family Weekend Mixer,2023-08-21
736470,Alumni Baseball Game,2019-09-15
380078,Alumni Baseball Game,2021-03-02
380078,Family Weekend Mixer,2020-12-17
629463,Family Weekend Mixer,2025-04-14
659294,Alumni Reunion,2019-05-05
921550,Faculty Meet and Greet,2024-12-24
153505,Alumni Reunion,2023-09-25
153505,Speaker Spotlight,2025-02-03
204784,Alumni Reunion,2016-06-19
204784,Alumni Baseball Game,2023-03-22
784516,Alumni Reunion,2021-08-18
257923,New Parent BBQ,2025-03-11
257923,Family Weekend Mixer,2016-08-02
257923,Faculty Meet and Greet,2025-08-28
732785,Alumni Baseball Game,2020-07-10
632345,Family Weekend Mixer,2023-12-25
985913,Alumni Baseball Game,2023-11-01
318325,Alumni Reunion,2016-05-23
152767,Alumni Baseball Game,2022-08-05
297615,Alumni Reunion,2019-03-03
752899,New Parent BBQ,2025-04-27
341370,Family Weekend Mixer,2017-12-05
209349,Family Weekend Mixer,2021-11-20
610308,Alumni Reunion,2025-06-26
967729,New Parent BBQ,2023-10-07
967729,Speaker Spotlight,2025-08-26
165718,Alumni Reunion,2025-08-08
165718,Alumni Baseball Game,2021-12-01
420544,Alumni Reunion,2023-11-20
405890,Alumni Happy Hour Mixer,2020-01-23
228912,Faculty Meet and Greet,2020-06-08
873145,Alumni Reunion,2024-02-14
591460,Alumni Reunion,2025-08-04
591460,Alumni Happy Hour Mixer,2025-09-11
591460,Faculty Meet and Greet,2025-03-08
601683,Alumni Baseball Game,2022-10-15
734723,New Parent BBQ,2023-05-26
140678,Alumni Reunion,2024-05-14
569023,Family Weekend Mixer,2023-09-08
213314,Family Weekend Mixer,2020-01-19
294388,Alumni Reunion,2023-02-28
294388,Alumni Happy Hour Mixer,2024-05-25
294388,Holiday Mixer,2017-04-01
294388,Campus Tour,2021-11-28
187759,Holiday Mixer,2019-07-09
169354,Alumni Baseball Game,2018-03-07
444733,Alumni Happy Hour Mixer,2017-12-01
985252,Alumni Baseball Game,2021-02-26
906550,Alumni Baseball Game,2017-02-26
975207,Family Weekend Mixer,2024-10-14
711567,Alumni Reunion,2021-09-08
711567,Alumni Baseball Game,2019-10-02
820573,Faculty Meet and Greet,2019-03-28
438294,Alumni Happy Hour Mixer,2020-11-19
223340,Alumni Happy Hour Mixer,2022-10-10
876222,Alumni Reunion,2019-03-23
835148,Alumni Reunion,2023-05-25
705892,Alumni Baseball Game,2021-11-04
637510,Alumni Reunion,2016-02-06
561827,Alumni Reunion,2022-12-14
561827,Campus Tour,2025-07-03
194551,Alumni Baseball Game,2024-09-23
208209,Alumni Reunion,2022-02-18
649500,Faculty Meet and Greet,2021-06-25
866497,Faculty Meet and Greet,2025-01-19
973537,Faculty Meet and Greet,2024-08-22
891981,Alumni Happy Hour Mixer,2024-12-19
891981,Holiday Mixer,2025-06-02
891981,Alumni Reunion,2024-12-22
975253,Alumni Happy Hour Mixer,2020-12-03
949135,Alumni Happy Hour Mixer,2022-12-01
949135,Family Weekend Mixer,2019-09-21
914148,Alumni Reunion,2019-04-16
919741,Family Weekend Mixer,2019-12-28
412257,Speaker Spotlight,2020-06-16
312488,Alumni Happy Hour Mixer,2021-05-11
504544,Alumni Reunion,2021-01-19
601758,Family Weekend Mixer,2023-12-10
303661,Alumni Reunion,2022-03-08
787330,Alumni Happy Hour Mixer,2024-09-09
776432,New Parent BBQ,2015-10-19
988010,Faculty Meet and Greet,2023-10-21
162834,Alumni Happy Hour Mixer,2025-05-03
655720,Alumni Happy Hour Mixer,2020-11-21
934406,Alumni Happy Hour Mixer,2024-11-27
295680,Family Weekend Mixer,2023-03-02
931556,Family Weekend Mixer,2025-04-12
282195,New Parent BBQ,2022-03-28
156076,Faculty Meet and Greet,2016-07-18
122371,Faculty Meet and Greet,2023-10-10
744923,Alumni Baseball Game,2025-09-19
744923,Speaker Spotlight,2022-12-20
837051,Alumni Reunion,2021-10-12
249382,New Parent BBQ,2024-07-17
371794,Alumni Reunion,2023-12-24
371794,Alumni Happy Hour Mixer,2023-09-10
371794,Speaker Spotlight,2020-12-27
309040,Alumni Baseball Game,2022-11-14
251174,Alumni Reunion,2025-07-24
505672,Alumni Happy Hour Mixer,2024-12-19
731746,Holiday Mixer,2025-09-17
731746,Campus Tour,2017-04-11
569852,Holiday Mixer,2023-07-24
569852,Family Weekend Mixer,2020-03-05
283507,Family Weekend Mixer,2018-10-13
731275,Alumni Reunion,2025-04-24
642432,Family Weekend Mixer,2025-02-02
234666,Family Weekend Mixer,2024-05-24
680687,Alumni Happy Hour Mixer,2022-04-23
822552,Holiday Mixer,2018-02-12
677845,Speaker Spotlight,2023-08-11
576795,Alumni Baseball Game,2025-05-01
576795,Family Weekend Mixer,2018-03-27
484898,Alumni Baseball Game,2021-03-23
150730,Family Weekend Mixer,2023-10-16
467199,Alumni Baseball Game,2021-10-02
717307,Alumni Happy Hour Mixer,2019-11-16
615830,Alumni Happy Hour Mixer,2025-02-16
589819,Alumni Reunion,2023-01-06
717496,Alumni Baseball Game,2021-05-06
902909,Alumni Reunion,2018-05-25
700972,Family Weekend Mixer,2024-06-10
279249,Alumni Happy Hour Mixer,2019-08-16
804391,Family Weekend Mixer,2021-07-02
254027,Alumni Happy Hour Mixer,2021-05-16
497127,Alumni Reunion,2023-09-10
497127,Alumni Reunion,2023-06-22
280344,Campus Tour,2023-10-11
865524,Speaker Spotlight,2025-03-08
201491,Alumni Reunion,2025-01-25
334545,Family Weekend Mixer,2015-07-03
732302,Alumni Reunion,2015-12-25
139451,Alumni Reunion,2023-06-27
753915,Alumni Reunion,2023-06-19
287424,Family Weekend Mixer,2021-08-06
607608,Alumni Reunion,2021-09-05
877595,Alumni Happy Hour Mixer,2025-05-22
783259,Alumni Baseball Game,2021-12-08
218602,Family Weekend Mixer,2025-10-02
887997,Alumni Reunion,2024-11-07
200597,Alumni Happy Hour Mixer,2023-01-28
200597,Family Weekend Mixer,2020-12-13
887671,Alumni Reunion,2018-12-27
403338,Alumni Baseball Game,2025-01-25
945027,Speaker Spotlight,2024-10-20
990687,Alumni Reunion,2020-09-05
990687,Family Weekend Mixer,2022-10-26
980709,Faculty Meet and Greet,2020-12-02
196294,Speaker Spotlight,2022-09-14
366237,Family Weekend Mixer,2025-01-23
174124,Family Weekend Mixer,2024-12-09
387240,Holiday Mixer,2021-11-20
982880,Speaker Spotlight,2021-03-04
982880,Alumni Reunion,2023-12-24
104486,Alumni Baseball Game,2021-09-18
595624,Alumni Happy Hour Mixer,2023-09-18
295544,Alumni Baseball Game,2018-09-24
160456,Speaker Spotlight,2018-03-11
349934,Alumni Happy Hour Mixer,2015-11-14
723927,Family Weekend Mixer,2025-08-13
579748,Alumni Happy Hour Mixer,2023-12-07
795301,Holiday Mixer,2025-07-21
511575,New Parent BBQ,2021-08-08
511575,Family Weekend Mixer,2025-05-18
511575,Holiday Mixer,2024-01-22
503130,Alumni Happy Hour Mixer,2021-05-07
199503,Alumni Reunion,2019-07-28
562210,Alumni Reunion,2017-12-01
945247,Alumni Reunion,2019-08-24
979360,Alumni Baseball Game,2023-05-23
451779,Alumni Baseball Game,2021-09-19
