Donor_ID,Family_ID,Relationship_Type
528708,23147,Head
492236,42837,Child
844040,13994,Head
625026,17876,Spouse
613769,14475,Spouse
851477,20777,Head
917276,29635,Parent
235116,42964,Child
674585,21633,Spouse
142527,14487,Spouse
181181,32331,Head
614919,36937,Child
258441,18047,Child
732436,40321,Child
654429,18022,Child
786097,37343,Spouse
526171,34517,Spouse
750574,25300,Spouse
200330,21229,Head
998020,26309,Child
607489,11550,Head
229501,19712,Spouse
964602,36391,Head
724257,17542,Head
520954,36551,Spouse
716220,17174,Head
401466,36754,Head
455626,27970,Spouse
145851,13668,Head
531209,35814,Child
252615,21770,Head
429342,41396,Head
884677,22881,Head
676569,34849,Spouse
102873,42902,Spouse
910131,13634,Head
965333,12474,Child
288983,29418,Spouse
702249,12877,Child
834908,36870,Spouse
446918,34010,Child
709937,35708,Spouse
297494,11788,Head
532291,25005,Head
450568,16921,Head
995543,18671,Head
446992,22589,Head
784138,43177,Child
972981,40980,Spouse
916901,12631,Spouse
431415,26201,Child
203312,38077,Spouse
736267,33195,Child
858545,39087,Head
431045,26859,Head
833901,14232,Head
155506,31028,Child
570782,27831,Child
253849,41589,Child
111244,24588,Head
216726,32153,Head
812991,41799,Head
334854,26056,Child
881031,39115,Spouse
593565,19875,Spouse
493190,26798,Head
138598,14504,Spouse
471831,31319,Head
617556,35112,Spouse
835518,42688,Head
912071,41126,Spouse
496806,26123,Child
906436,23151,Spouse
359363,30297,Spouse
177213,26718,Child
611837,24417,Head
623834,17289,Spouse
644349,24297,Spouse
731408,38691,Head
848041,33209,Spouse
370218,17509,Head
256491,27312,Head
875999,33848,Head
589773,13741,Spouse
107032,11546,Spouse
591754,17816,Parent
779511,38421,Child
254355,10374,Child
291142,15851,Head
127335,21476,Child
897008,35053,Spouse
925896,10884,Spouse
875544,34261,Child
688369,20175,Child
557294,16034,Head
557184,10308,Spouse
151368,16746,Head
799160,28490,Child
800791,26189,Head
188737,22023,Head
717264,26756,Head
631125,12225,Head
571437,36024,Spouse
952279,27945,Head
723510,18150,Head
509304,21203,Child
936928,11609,Head
819162,14342,Child
275362,30220,Head
864760,18035,Spouse
935799,13947,Head
866096,36747,Child
283194,14190,Child
468790,10478,Head
151073,30997,Spouse
545032,37521,Spouse
595854,26279,Head
480744,14626,Child
620762,10758,Spouse
623371,18258,Spouse
736708,31456,Spouse
505409,30361,Head
229067,13260,Child
696217,41088,Child
298337,28380,Spouse
683859,30582,Child
327278,19410,Spouse
141529,40896,Head
873894,18079,Head
492074,33686,Spouse
219261,21056,Spouse
265301,20742,Child
954974,18857,Child
882246,11428,Head
574016,24376,Child
561893,40485,Head
776110,33447,Head
894857,13971,Spouse
775461,26049,Head
182709,37952,Head
321965,37557,Head
416470,13851,Spouse
359664,16487,Head
627333,16898,Child
172047,22915,Child
618996,18035,Child
247558,35211,Head
748964,13849,Spouse
983956,11517,Child
136322,12985,Head
868682,26226,Spouse
954010,20409,Spouse
774918,15220,Head
975495,15616,Spouse
949240,37387,Head
385502,25766,Spouse
707345,22738,Head
116401,17364,Head
465751,19675,Head
391928,11198,Head
629457,17828,Head
324529,11332,Child
570074,42606,Child
320344,19227,Child
627221,40936,Child
998608,39090,Head
400199,37258,Child
614002,31418,Spouse
358075,20361,Spouse
165073,30953,Child
371778,23218,Head
153187,14600,Head
361971,23037,Child
299109,10239,Child
453681,10601,Head
239944,24476,Spouse
899586,42352,Child
873995,16382,Spouse
278737,12845,Child
405203,11371,Child
211876,30429,Head
611290,19581,Head
454370,13033,Child
170647,23247,Child
190066,24739,Spouse
555868,20673,Spouse
511110,22479,Spouse
942655,21467,Spouse
112932,35646,Child
247302,38325,Child
435014,38130,Head
222235,15949,Spouse
560581,18991,Head
778215,42582,Child
162436,42848,Spouse
286310,15552,Child
873560,12024,Head
418785,37598,Child
721437,24289,Child
267806,10653,Head
698138,33263,Child
383466,27388,Child
326910,10919,Head
827048,36579,Child
532210,18013,Head
105999,35235,Head
226569,32228,Head
132011,30346,Head
416639,30721,Parent
630672,41417,Spouse
627639,31945,Child
230678,34070,Spouse
442830,24614,Spouse
206725,34508,Spouse
229765,41383,Child
786430,42255,Head
328304,37498,Child
254718,15914,Spouse
364029,25269,Child
513701,39422,Spouse
185640,41198,Head
918265,36384,Child
265778,13242,Child
110514,40018,Spouse
266645,14884,Child
544503,31545,Spouse
597116,32833,Child
503560,13720,Spouse
867286,29500,Child
842736,40925,Child
154273,33337,Head
929819,15742,Child
244251,30342,Spouse
463179,18465,Child
657684,13827,Child
317440,40442,Head
345297,19654,Child
951236,12394,Head
299988,39365,Head
756994,11504,Spouse
641036,12304,Head
141661,40572,Child
469394,34459,Head
706929,27841,Child
184560,31715,Head
547093,21044,Child
721984,41829,Spouse
782413,32244,Child
462997,29789,Spouse
518904,31617,Head
496240,14758,Spouse
536363,33490,Spouse
534743,34998,Head
906037,36358,Child
349225,35926,Child
112042,10486,Head
919087,32110,Head
393049,34906,Child
842372,36812,Spouse
318281,13358,Head
953339,23980,Spouse
985667,33859,Child
530672,22513,Spouse
622069,15595,Head
423614,38476,Spouse
549721,12620,Spouse
472749,34610,Spouse
364040,24967,Head
615098,15386,Child
240832,25429,Spouse
836165,12722,Head
954546,15412,Head
308375,38830,Child
184073,40797,Spouse
752306,11570,Spouse
815118,39997,Spouse
174035,14817,Child
885597,16349,Spouse
432580,31473,Child
543664,40596,Spouse
356029,35496,Head
894212,33882,Spouse
328020,26118,Head
173746,35431,Child
191938,10351,Parent
210263,14120,Spouse
628344,41733,Spouse
352431,40788,Head
156453,35601,Spouse
988636,12749,Spouse
673719,35625,Head
235254,16977,Spouse
642948,32608,Head
658847,24287,Child
567261,12361,Spouse
695456,37421,Head
736047,27056,Child
701822,33491,Child
296826,24340,Head
209548,17068,Head
478770,30498,Child
168824,15876,Spouse
112569,20883,Spouse
215893,26428,Head
698972,33666,Spouse
418202,22024,Head
595303,25564,Child
817889,21651,Spouse
814038,32141,Head
474698,39421,Head
236814,10209,Spouse
788847,20064,Spouse
612880,38329,Head
680623,34292,Head
166655,23656,Head
603718,30649,Head
235048,41361,Child
928200,10949,Head
735931,20639,Child
663132,25436,Head
658923,13582,Head
744584,42935,Child
143746,12828,Spouse
478793,35490,Spouse
965018,19601,Spouse
218981,20865,Spouse
789250,25511,Head
212138,12406,Head
994578,18210,Spouse
441090,41816,Spouse
134569,25513,Head
392476,24838,Child
690915,35790,Head
363887,37456,Child
132607,26728,Spouse
108842,42054,Head
178332,15092,Head
472365,22370,Spouse
580915,34287,Head
815591,32651,Spouse
780400,24726,Spouse
853914,38927,Head
895706,20676,Head
810442,26144,Spouse
533250,11705,Head
962302,13016,Spouse
122716,21865,Head
892824,39565,Child
748597,25873,Child
171356,35250,Child
230857,30672,Child
522085,11592,Spouse
615670,12009,Spouse
369601,38227,Spouse
386703,27973,Head
232207,35072,Head
906974,20457,Spouse
406545,36203,Spouse
675263,23929,Spouse
223176,15658,Child
949347,32578,Head
585746,10908,Spouse
149289,40647,Head
791654,12602,Head
241142,33140,Head
543699,19964,Head
729899,20904,Head
891426,31984,Head
770131,19785,Child
913483,29457,Spouse
586578,26701,Spouse
723694,20783,Child
123416,26068,Spouse
227099,26207,Head
925377,30534,Head
184592,29811,Child
384402,10403,Head
995261,26117,Spouse
499856,11245,Child
195849,21150,Head
452905,31572,Spouse
720623,26123,Head
244188,25314,Spouse
207437,42580,Head
872806,36750,Child
313807,27729,Spouse
807680,37687,Spouse
545036,25688,Spouse
529242,14505,Spouse
901581,26277,Spouse
426194,27478,Head
533153,33554,Head
835865,31124,Child
211638,35383,Head
741771,32629,Spouse
708729,20882,Head
682127,39502,Child
464708,38751,Head
158681,29891,Child
872600,40612,Head
279720,23512,Spouse
797987,15758,Child
633180,17771,Spouse
572975,32400,Spouse
926658,13009,Head
409005,34334,Head
992801,18566,Child
386756,31378,Head
635858,41434,Spouse
242309,41818,Spouse
468717,10923,Head
711120,38633,Head
123214,17273,Child
962267,22682,Spouse
970275,42400,Head
556197,16257,Head
892373,22477,Child
516430,33601,Parent
800898,11526,Head
932583,26030,Child
159529,30506,Child
328177,12622,Head
342367,16932,Spouse
411581,25493,Head
633217,39010,Head
380428,20450,Head
582270,31537,Head
697592,11010,Head
421172,35200,Spouse
845804,39948,Child
578589,36617,Spouse
214498,15311,Child
956591,22708,Child
239169,18336,Spouse
815941,31149,Spouse
269241,22415,Head
207334,19028,Head
903676,12935,Head
142399,25069,Head
979671,21152,Child
629154,11815,Child
183314,25246,Head
853358,36585,Spouse
812162,34204,Spouse
604909,39685,Spouse
433809,40478,Spouse
377867,11071,Head
769779,28793,Child
578996,15591,Child
925792,11015,Head
850205,25704,Head
907127,33342,Head
296195,10645,Head
143059,23843,Spouse
244654,30648,Spouse
925541,10788,Spouse
928452,25080,Spouse
686607,42241,Parent
683127,25643,Spouse
988308,22846,Head
344254,40909,Head
338797,33636,Child
236502,17284,Spouse
742043,18045,Head
388523,27246,Spouse
154181,30316,Child
904460,17708,Head
281216,20363,Child
647825,16540,Head
712728,37575,Head
392842,18019,Head
357227,17933,Spouse
971712,31474,Child
856632,40416,Spouse
567119,15463,Child
306162,29788,Head
677553,31771,Spouse
159440,14022,Child
170294,23651,Head
112359,27274,Child
672794,28821,Head
543754,32117,Spouse
834703,33691,Spouse
919325,39603,Spouse
455236,34083,Head
145187,22146,Spouse
752240,14263,Head
810048,41322,Spouse
286627,26328,Head
550099,17329,Child
209454,20517,Head
973673,38805,Spouse
423448,37182,Head
782938,11695,Spouse
815106,16631,Head
610650,33205,Spouse
504819,25288,Head
546425,27188,Child
804659,20060,Head
635552,11215,Spouse
871516,15188,Head
403769,26437,Child
784844,41830,Child
571876,26657,Spouse
595671,29544,Spouse
808615,14919,Child
115298,22461,Child
102876,31687,Head
406944,42333,Child
974178,34173,Spouse
310665,13778,Child
461297,35401,Head
491401,41062,Child
592435,35858,Child
318463,10936,Head
481897,18499,Head
261794,23072,Head
361271,39466,Spouse
105095,17641,Spouse
507224,23103,Spouse
499148,39083,Head
859145,21865,Spouse
449851,26499,Spouse
315523,32792,Spouse
767809,31383,Spouse
454814,36564,Spouse
786016,41402,Child
554749,42654,Head
855108,30052,Head
622945,34923,Spouse
397493,22237,Child
687013,43133,Spouse
630479,13703,Child
861049,29014,Spouse
627552,20177,Spouse
624885,31706,Head
268855,35472,Spouse
713659,16610,Spouse
266949,13530,Child
114993,18953,Spouse
540307,31295,Spouse
966873,36719,Parent
869747,27197,Head
498323,37276,Child
537979,34005,Child
784623,35253,Spouse
490534,19452,Child
363934,31997,Spouse
513190,22594,Head
246463,17893,Spouse
714586,29443,Spouse
614862,32686,Child
481426,15663,Head
644638,16275,Spouse
619158,17225,Head
654927,16399,Child
250566,23692,Head
413614,22231,Head
820307,34366,Child
662256,39496,Child
921702,33476,Child
987058,20209,Head
552769,34505,Child
389018,40383,Child
246478,38541,Head
158311,29501,Head
939879,41864,Head
439091,13130,Head
648478,24564,Spouse
472746,33615,Spouse
697177,35009,Spouse
532084,12911,Child
176397,38957,Spouse
699649,38126,Head
672739,41154,Spouse
626040,37446,Head
553012,23713,Spouse
981543,25775,Spouse
815670,13894,Head
729151,21064,Head
886402,29313,Spouse
216224,39304,Parent
912555,21635,Head
553157,24162,Child
235170,14666,Spouse
545192,38746,Spouse
732036,27541,Child
764609,19529,Child
276287,41297,Spouse
305443,16019,Head
965460,32641,Child
877210,40609,Child
387326,16325,Spouse
383809,40094,Head
257815,20915,Spouse
509664,35257,Parent
469945,12453,Child
867340,31244,Spouse
234455,12436,Spouse
664616,40108,Spouse
115197,38165,Head
724217,20008,Child
893475,16924,Spouse
654926,10806,Child
487000,34575,Head
737640,19530,Head
945607,14919,Spouse
382937,16901,Head
104099,38227,Head
925999,18327,Head
810597,20723,Spouse
822950,14300,Head
947491,18186,Spouse
517162,26132,Head
982557,21108,Child
598928,10996,Spouse
684493,12668,Spouse
202051,27911,Spouse
233732,31469,Spouse
172324,28704,Child
462540,38403,Spouse
367054,13707,Spouse
557875,19326,Child
265252,25488,Head
876842,12682,Spouse
402012,34758,Spouse
800404,27948,Spouse
188369,40695,Head
928134,35486,Spouse
875312,24576,Head
806048,42064,Head
785186,40943,Child
805665,17864,Spouse
193158,24567,Child
511352,24832,Spouse
268158,28795,Head
690796,38248,Child
197417,14873,Spouse
762218,35007,Head
624524,38541,Spouse
350585,40293,Child
149238,20607,Child
631912,27730,Child
797933,29821,Parent
866387,37278,Child
679589,26708,Spouse
353052,27686,Head
400985,11832,Child
450418,35206,Spouse
884926,30994,Spouse
991855,36222,Child
893035,38321,Child
213482,38976,Child
696515,25497,Head
505384,34755,Head
956641,40119,Spouse
708085,38313,Child
443103,32114,Spouse
531846,32838,Spouse
430067,36006,Spouse
246456,10049,Head
192563,14057,Child
691348,38676,Head
441906,15586,Child
867927,12781,Head
575171,12519,Head
160206,17855,Spouse
293866,10090,Parent
148484,16409,Spouse
982559,23051,Child
287629,16870,Child
719013,28921,Spouse
249677,19689,Head
917011,36840,Spouse
769383,37488,Child
893991,10366,Spouse
487218,22086,Child
420457,11167,Head
307761,37123,Child
791253,18737,Parent
408342,10291,Child
551875,12057,Child
737079,31348,Child
423598,10379,Spouse
552386,36333,Spouse
424321,32699,Head
320580,39614,Spouse
528316,30396,Spouse
630117,15416,Head
266481,32547,Spouse
879514,34581,Child
698594,23677,Child
599881,19841,Spouse
498797,25991,Spouse
443297,15628,Spouse
735162,28086,Head
596581,27521,Spouse
590235,15383,Spouse
352668,25955,Spouse
551331,11821,Child
993075,36779,Child
191157,31294,Head
496810,28224,Head
638131,35229,Spouse
675560,43085,Head
645210,43263,Spouse
829176,15428,Head
647123,26125,Child
746000,30778,Spouse
385043,38409,Head
367199,42588,Spouse
119929,23741,Head
934995,21379,Spouse
781585,41196,Spouse
190888,32636,Head
386337,37788,Spouse
338926,17933,Child
591694,16063,Head
714063,17768,Spouse
913585,14574,Spouse
967602,20531,Spouse
938649,12779,Spouse
901512,27634,Child
260735,11559,Head
811867,37606,Child
356278,34615,Spouse
723697,17613,Head
291818,13997,Head
464572,27676,Spouse
356780,42077,Head
795296,26658,Spouse
966699,19952,Child
769887,28329,Spouse
888336,13761,Head
459403,18328,Head
655324,37893,Head
490823,33483,Spouse
220868,36547,Head
756781,32995,Child
850289,24186,Head
679285,22556,Spouse
110140,42385,Head
275878,16190,Spouse
498919,16802,Child
814356,13445,Spouse
113231,18215,Head
286592,17467,Head
245576,30569,Child
295981,18602,Spouse
503052,33263,Child
951844,23204,Child
192545,14362,Head
691396,10966,Spouse
881307,34691,Spouse
206445,36104,Spouse
885697,15389,Head
187494,31904,Parent
554040,23573,Head
878012,22983,Spouse
531420,23443,Head
726841,20467,Child
435396,24105,Spouse
116505,29010,Head
279428,21135,Spouse
744655,40321,Spouse
957534,10641,Child
394662,20423,Spouse
917161,34211,Spouse
163594,23510,Child
459365,20394,Spouse
438010,23806,Spouse
435449,19047,Child
674355,26995,Head
405359,18455,Child
613160,13457,Head
568274,10551,Head
343987,20226,Head
628700,10196,Child
362671,29242,Spouse
739601,14663,Spouse
151916,16028,Spouse
686292,40589,Spouse
634707,38924,Child
443590,19249,Head
576643,37236,Spouse
957681,14469,Head
265308,17130,Spouse
129033,25120,Spouse
547928,14668,Head
481552,16949,Child
807168,34183,Head
847904,28744,Head
583276,34361,Spouse
384705,29487,Head
468725,11640,Spouse
789295,43240,Child
366984,32480,Head
792316,19660,Child
126465,33959,Head
226322,23287,Spouse
230334,25329,Child
174686,33253,Spouse
873632,14944,Spouse
607447,12945,Child
260724,39223,Head
542672,10266,Head
235199,14177,Head
838164,38989,Child
561822,40459,Spouse
582815,38034,Head
789038,39019,Head
298806,39315,Head
255995,36579,Child
657963,15964,Head
649594,16178,Child
682619,24292,Spouse
299412,29575,Head
325402,15684,Child
131470,28723,Child
659641,12736,Spouse
241888,39355,Spouse
844607,39333,Head
986281,22378,Spouse
524947,24733,Spouse
274086,13571,Head
449689,38944,Spouse
336713,28807,Spouse
265714,22866,Spouse
159266,10441,Parent
209429,14152,Child
222359,42426,Spouse
492585,36921,Head
305777,40692,Child
822505,24466,Spouse
322067,17031,Spouse
279649,23957,Child
938557,24819,Child
957990,13182,Spouse
448598,12386,Child
762465,14201,Head
413820,26319,Head
216647,13126,Head
888981,17477,Spouse
363900,23560,Head
715132,17908,Spouse
562345,28714,Head
997885,17849,Head
431438,42155,Spouse
782533,23568,Head
330939,40439,Spouse
603428,20282,Head
696467,17672,Spouse
247129,16785,Head
363186,13825,Spouse
350202,25048,Child
771038,23006,Child
502577,22336,Head
880955,36478,Spouse
149750,25867,Head
174460,41689,Spouse
546456,33215,Spouse
219780,13065,Child
860630,33019,Child
723832,35087,Spouse
757095,37794,Head
567532,14341,Head
964859,20606,Child
545372,28828,Spouse
709545,14037,Spouse
300289,30923,Spouse
685023,32046,Head
535813,39080,Parent
636281,33065,Spouse
769905,32696,Spouse
510109,27421,Head
883844,26550,Spouse
747075,12326,Spouse
899916,19185,Spouse
974132,23908,Head
133995,28661,Head
170725,14965,Head
188895,18418,Parent
369891,18711,Child
511310,38290,Spouse
598792,41918,Spouse
333662,26715,Head
612059,27683,Child
437701,15672,Spouse
579154,36658,Child
791743,40375,Spouse
890124,37570,Spouse
628317,19058,Child
340776,38865,Child
456530,15459,Head
984523,38692,Head
968606,30068,Child
116639,23373,Spouse
967654,12360,Head
329028,41830,Head
805327,39514,Head
208398,33202,Spouse
431831,23354,Spouse
394378,31919,Spouse
341052,20948,Spouse
158379,21418,Head
988956,20946,Spouse
457564,16267,Spouse
878121,20804,Child
239846,19642,Spouse
678330,22392,Head
117921,23678,Head
935923,24083,Head
159706,20304,Head
243422,10122,Spouse
923189,17439,Child
390899,38791,Spouse
710719,42272,Spouse
352080,14624,Spouse
593490,15821,Child
687339,16308,Spouse
862049,34119,Head
886339,11900,Spouse
278816,34201,Head
404548,37626,Head
440389,24606,Spouse
265463,11142,Head
603625,10349,Parent
976188,16017,Spouse
765359,29926,Spouse
548900,17068,Spouse
443676,35413,Spouse
155297,27427,Spouse
558916,36806,Child
896506,40919,Head
459125,16465,Head
535002,31397,Child
592605,42368,Head
828476,41889,Spouse
955911,22568,Head
605491,11989,Head
839699,15511,Child
359687,12348,Child
744902,32541,Head
398131,34377,Child
858137,31177,Head
384289,26130,Child
929007,23224,Head
179932,25505,Spouse
298029,42272,Child
570625,41166,Spouse
288280,28288,Head
297754,39890,Spouse
329126,21332,Head
604326,22915,Child
312160,34121,Spouse
191055,15212,Head
116665,35158,Head
333327,27904,Head
594116,21378,Head
708543,28870,Head
622894,37875,Spouse
586305,35492,Child
874980,28839,Spouse
246496,14981,Child
315402,26611,Child
241866,25369,Child
361608,25957,Spouse
811684,39517,Spouse
430197,39630,Spouse
245347,25331,Spouse
435362,22941,Head
762953,37002,Child
264822,41892,Spouse
575178,29961,Spouse
275876,25962,Spouse
799081,21288,Spouse
876498,15992,Child
316263,22737,Head
217080,38319,Spouse
965957,27434,Spouse
663098,18749,Head
903744,33111,Child
853218,31136,Spouse
475638,32558,Child
186560,28790,Child
788716,40890,Child
407448,21647,Head
488393,35247,Head
651885,24631,Child
969252,36483,Head
592753,34941,Head
818123,29810,Head
613899,30741,Head
460408,28018,Spouse
234401,12442,Head
835107,37747,Spouse
940844,20035,Head
381222,36382,Child
852413,20743,Head
813089,35060,Spouse
632771,34145,Head
173648,15391,Child
710551,33961,Spouse
527118,42249,Head
458230,17875,Head
428816,21087,Head
450456,14546,Head
238096,23692,Child
489493,33145,Spouse
491320,20481,Head
843464,36404,Spouse
698808,23760,Head
735979,19885,Spouse
867321,17736,Child
955731,26232,Spouse
542453,21326,Child
104534,31655,Spouse
606123,15148,Head
853391,28123,Spouse
313699,17434,Spouse
194871,36111,Head
626814,18906,Head
649627,14427,Spouse
480445,32322,Child
872703,40615,Child
491866,23265,Spouse
737519,18198,Child
108807,30555,Spouse
267087,20016,Child
591544,42138,Spouse
119363,10959,Spouse
419402,10655,Head
828512,41624,Head
683835,15194,Parent
550119,14453,Child
980531,18017,Child
245479,23161,Head
780984,12754,Spouse
198447,42209,Spouse
976515,38106,Spouse
182420,34631,Spouse
510315,24893,Head
283696,32022,Spouse
266058,12669,Spouse
534263,28985,Head
