Donor_ID,Event_Name,Attendance_Date
240696,Family Weekend Mixer,2019-07-01
240696,Campus Tour,2023-02-14
431399,Alumni Reunion,2015-01-10
431399,Family Weekend Mixer,2022-12-16
220933,Alumni Happy Hour Mixer,2017-03-17
212459,Alumni Reunion,2019-04-06
212459,Alumni Baseball Game,2022-08-12
972447,Family Weekend Mixer,2021-06-25
797322,Alumni Happy Hour Mixer,2020-08-03
567546,Alumni Reunion,2024-12-23
567546,Alumni Baseball Game,2025-01-13
177409,Alumni Reunion,2017-07-25
253168,Alumni Happy Hour Mixer,2019-06-13
542937,Alumni Baseball Game,2020-09-21
542937,Faculty Meet and Greet,2017-01-03
602703,Alumni Reunion,2021-12-17
602703,Alumni Happy Hour Mixer,2019-04-26
131556,Holiday Mixer,2020-05-27
280609,Family Weekend Mixer,2024-11-13
951486,Family Weekend Mixer,2025-01-01
543906,New Parent BBQ,2025-02-14
543906,Holiday Mixer,2020-06-06
409538,Alumni Reunion,2025-03-17
794314,Alumni Reunion,2023-01-16
856182,Family Weekend Mixer,2017-04-09
915779,Campus Tour,2025-09-20
999437,Alumni Reunion,2015-01-02
469108,Alumni Happy Hour Mixer,2024-06-06
353331,Alumni Reunion,2023-04-08
174533,Alumni Baseball Game,2022-08-11
174533,Alumni Happy Hour Mixer,2024-05-02
142251,Alumni Baseball Game,2022-05-05
895427,Alumni Baseball Game,2022-03-12
100794,Alumni Reunion,2024-03-18
162749,Family Weekend Mixer,2022-07-17
916724,Alumni Reunion,2022-09-13
916724,Alumni Baseball Game,2025-05-14
778318,Alumni Happy Hour Mixer,2021-07-27
838467,Family Weekend Mixer,2024-11-14
838467,Alumni Happy Hour Mixer,2017-08-21
295423,Alumni Reunion,2025-01-08
797489,Alumni Reunion,2023-07-25
792851,Alumni Happy Hour Mixer,2016-05-15
593773,Alumni Reunion,2024-09-22
215771,Faculty Meet and Greet,2021-07-06
433487,Alumni Happy Hour Mixer,2019-06-16
753585,Alumni Happy Hour Mixer,2021-03-06
753585,Speaker Spotlight,2024-06-07
374460,Speaker Spotlight,2023-10-12
621168,Alumni Reunion,2016-11-20
621168,Alumni Happy Hour Mixer,2020-09-11
393282,Campus Tour,2024-09-07
218722,Alumni Happy Hour Mixer,2019-12-14
700399,Alumni Reunion,2024-05-24
700399,Campus Tour,2025-05-24
660089,Family Weekend Mixer,2024-07-25
115908,Alumni Baseball Game,2023-05-24
939567,Holiday Mixer,2024-11-20
497571,Alumni Happy Hour Mixer,2025-04-23
993537,Alumni Happy Hour Mixer,2025-07-15
968746,Alumni Baseball Game,2017-09-11
709766,Alumni Reunion,2016-08-12
709766,Alumni Happy Hour Mixer,2017-03-21
151923,Alumni Reunion,2024-07-17
912262,Holiday Mixer,2024-10-24
470000,Alumni Reunion,2019-12-25
676443,Alumni Baseball Game,2024-10-13
676443,Family Weekend Mixer,2024-03-18
197774,Family Weekend Mixer,2020-02-01
261366,Alumni Baseball Game,2021-11-21
933703,Alumni Reunion,2023-04-25
933703,Family Weekend Mixer,2025-10-18
964752,Alumni Baseball Game,2025-04-07
327135,Alumni Reunion,2020-05-19
475368,Alumni Reunion,2016-01-16
313896,Family Weekend Mixer,2023-06-04
548145,Family Weekend Mixer,2020-12-10
199304,Alumni Happy Hour Mixer,2019-08-18
210769,Holiday Mixer,2025-04-12
289375,Alumni Reunion,2023-08-10
609520,Alumni Baseball Game,2022-08-16
609520,Family Weekend Mixer,2025-03-16
920640,Alumni Baseball Game,2022-07-20
593001,Alumni Reunion,2022-08-22
678595,Family Weekend Mixer,2025-04-06
586739,Alumni Baseball Game,2020-06-25
586739,Speaker Spotlight,2021-06-24
895715,Alumni Reunion,2015-09-01
466670,Alumni Happy Hour Mixer,2021-05-19
992398,Alumni Reunion,2023-02-24
429117,Alumni Reunion,2024-07-12
142671,Alumni Happy Hour Mixer,2019-01-05
717058,Alumni Reunion,2021-05-25
267020,Alumni Reunion,2023-11-09
269910,Alumni Reunion,2023-02-05
712772,Alumni Happy Hour Mixer,2025-09-25
161415,Campus Tour,2019-03-02
245633,Family Weekend Mixer,2023-11-06
784342,Alumni Reunion,2017-07-06
330308,Alumni Reunion,2018-03-03
161928,Alumni Reunion,2023-10-21
161928,Alumni Baseball Game,2022-08-14
885251,Faculty Meet and Greet,2025-05-24
924353,Alumni Baseball Game,2020-12-03
158397,Family Weekend Mixer,2024-04-15
335876,Alumni Reunion,2019-01-20
351835,Speaker Spotlight,2025-10-13
943281,Alumni Reunion,2019-06-11
966210,Family Weekend Mixer,2015-03-05
966210,Speaker Spotlight,2022-07-16
276257,Alumni Reunion,2024-11-01
276257,Alumni Happy Hour Mixer,2024-03-14
485588,Family Weekend Mixer,2019-07-21
472597,Family Weekend Mixer,2022-11-10
472597,Family Weekend Mixer,2025-03-17
780679,Holiday Mixer,2021-11-23
310202,New Parent BBQ,2018-02-23
294181,New Parent BBQ,2024-08-04
305595,Family Weekend Mixer,2020-07-25
302674,Alumni Reunion,2018-06-16
367376,Alumni Happy Hour Mixer,2025-08-15
315974,Campus Tour,2023-04-13
729245,New Parent BBQ,2018-06-19
729245,Family Weekend Mixer,2018-11-22
370107,Alumni Baseball Game,2018-06-15
370107,Alumni Reunion,2023-10-03
370107,Alumni Reunion,2016-07-11
785908,Alumni Baseball Game,2024-12-10
321115,Faculty Meet and Greet,2023-08-03
850569,Family Weekend Mixer,2025-06-08
894394,Alumni Reunion,2022-12-02
422363,Holiday Mixer,2017-10-02
599474,Alumni Reunion,2022-01-07
599474,Alumni Happy Hour Mixer,2023-03-07
833262,Family Weekend Mixer,2022-02-22
235093,Alumni Reunion,2024-12-17
235093,Alumni Baseball Game,2020-10-20
375692,New Parent BBQ,2025-09-01
375692,Family Weekend Mixer,2019-12-20
354928,Alumni Happy Hour Mixer,2021-12-16
354928,Campus Tour,2025-08-01
448373,Family Weekend Mixer,2023-12-22
325802,Faculty Meet and Greet,2025-05-04
301075,Family Weekend Mixer,2020-03-28
735414,Alumni Reunion,2018-06-13
735414,Alumni Baseball Game,2016-12-17
384849,Family Weekend Mixer,2024-09-11
629256,Family Weekend Mixer,2025-08-23
346916,Speaker Spotlight,2017-03-26
365649,Alumni Happy Hour Mixer,2017-08-20
301797,Family Weekend Mixer,2025-08-20
265005,Family Weekend Mixer,2020-12-06
693776,Family Weekend Mixer,2024-08-20
717087,Alumni Reunion,2022-06-25
392563,Alumni Happy Hour Mixer,2021-03-06
768988,Alumni Happy Hour Mixer,2021-07-15
266329,Alumni Reunion,2021-08-01
181818,Holiday Mixer,2022-04-22
763358,Family Weekend Mixer,2021-07-13
174611,Faculty Meet and Greet,2024-08-08
348201,Campus Tour,2025-10-03
431999,Family Weekend Mixer,2023-06-23
828547,Alumni Reunion,2019-03-01
881453,Alumni Baseball Game,2023-12-15
643531,New Parent BBQ,2022-01-18
643531,Family Weekend Mixer,2017-10-06
643531,New Parent BBQ,2022-07-07
643531,Family Weekend Mixer,2022-11-15
107055,Family Weekend Mixer,2025-07-21
741496,Alumni Baseball Game,2023-08-13
527076,Family Weekend Mixer,2022-11-27
514431,Alumni Happy Hour Mixer,2023-02-21
255375,New Parent BBQ,2021-02-02
255375,Faculty Meet and Greet,2023-05-08
960068,Alumni Reunion,2022-02-15
960068,Speaker Spotlight,2019-03-07
760176,Alumni Baseball Game,2025-02-15
754295,Family Weekend Mixer,2024-07-28
368162,Alumni Happy Hour Mixer,2022-08-18
151463,Alumni Happy Hour Mixer,2016-08-11
884392,Alumni Reunion,2025-07-28
354731,Alumni Reunion,2022-02-07
117219,Alumni Reunion,2023-06-02
117219,Alumni Happy Hour Mixer,2021-03-24
302631,Alumni Reunion,2022-12-28
259436,Alumni Baseball Game,2022-06-22
921139,Alumni Happy Hour Mixer,2024-01-23
177755,Alumni Reunion,2022-05-18
579847,Alumni Reunion,2025-02-06
579847,Alumni Reunion,2019-07-28
579847,Alumni Baseball Game,2020-01-27
579847,Alumni Happy Hour Mixer,2024-10-27
579847,Family Weekend Mixer,2018-12-16
579847,Alumni Baseball Game,2021-12-01
449039,Family Weekend Mixer,2018-09-26
353999,Faculty Meet and Greet,2019-08-22
507363,Family Weekend Mixer,2025-04-25
426301,Family Weekend Mixer,2023-09-13
538236,Family Weekend Mixer,2020-10-23
535515,Alumni Reunion,2023-10-22
432068,Family Weekend Mixer,2017-02-04
312617,Family Weekend Mixer,2023-11-04
120935,Alumni Reunion,2025-05-28
120935,Alumni Baseball Game,2025-03-01
112822,Alumni Baseball Game,2022-10-03
631061,New Parent BBQ,2018-07-21
598054,Speaker Spotlight,2019-03-21
982646,Alumni Baseball Game,2020-03-02
526845,Family Weekend Mixer,2025-08-11
526845,Speaker Spotlight,2023-11-18
391465,Alumni Reunion,2018-03-25
903030,Faculty Meet and Greet,2025-03-16
858256,Alumni Reunion,2023-12-01
692036,Campus Tour,2019-12-19
397783,Alumni Baseball Game,2016-10-26
381428,Alumni Happy Hour Mixer,2019-08-04
795182,Alumni Happy Hour Mixer,2021-06-10
149503,Alumni Reunion,2024-11-26
177355,New Parent BBQ,2023-11-09
522075,Alumni Baseball Game,2025-09-25
733877,Alumni Happy Hour Mixer,2022-11-16
329521,Alumni Reunion,2023-08-01
514138,Speaker Spotlight,2022-03-25
477173,Alumni Happy Hour Mixer,2025-03-24
431033,Alumni Reunion,2020-04-19
431033,Speaker Spotlight,2021-07-05
202050,Alumni Reunion,2021-02-06
876217,Alumni Baseball Game,2020-02-02
343430,Family Weekend Mixer,2020-11-04
733256,Faculty Meet and Greet,2019-11-11
100471,Family Weekend Mixer,2024-11-25
997726,Alumni Reunion,2024-04-02
997726,Alumni Happy Hour Mixer,2025-09-25
997726,Family Weekend Mixer,2018-08-20
859253,Alumni Reunion,2019-06-27
859253,Holiday Mixer,2016-10-17
434269,Alumni Happy Hour Mixer,2023-10-10
366541,Speaker Spotlight,2025-05-04
944475,Holiday Mixer,2025-02-05
123866,Alumni Baseball Game,2022-04-28
311298,Speaker Spotlight,2025-07-12
306438,Alumni Happy Hour Mixer,2020-04-16
260260,New Parent BBQ,2023-03-04
245615,Holiday Mixer,2025-08-23
635253,Faculty Meet and Greet,2016-09-07
979867,Alumni Reunion,2018-05-03
438088,New Parent BBQ,2024-04-03
356047,Alumni Happy Hour Mixer,2021-05-15
958086,New Parent BBQ,2024-06-20
788033,New Parent BBQ,2022-02-12
788033,Speaker Spotlight,2023-01-28
765722,Alumni Happy Hour Mixer,2021-06-25
445929,Family Weekend Mixer,2018-08-19
359438,Alumni Baseball Game,2025-04-22
761363,Alumni Happy Hour Mixer,2024-02-24
893258,Alumni Reunion,2018-11-10
887150,Faculty Meet and Greet,2019-05-16
697113,Faculty Meet and Greet,2022-10-19
460543,New Parent BBQ,2023-01-23
363614,Alumni Reunion,2020-12-15
648435,Alumni Happy Hour Mixer,2024-01-13
291743,Faculty Meet and Greet,2024-08-04
850211,Family Weekend Mixer,2023-12-02
569657,Holiday Mixer,2024-09-09
811988,Alumni Baseball Game,2025-06-05
159690,Family Weekend Mixer,2023-01-16
350473,Family Weekend Mixer,2016-08-10
167882,Alumni Reunion,2023-05-11
265915,Alumni Baseball Game,2024-12-04
773001,New Parent BBQ,2025-02-16
957651,Alumni Reunion,2024-12-06
158868,Faculty Meet and Greet,2019-12-08
331507,Alumni Reunion,2023-08-16
197122,Alumni Baseball Game,2019-10-12
729104,Family Weekend Mixer,2021-06-11
293526,Alumni Reunion,2023-06-18
234767,Family Weekend Mixer,2022-04-23
853170,Family Weekend Mixer,2025-03-25
220316,Alumni Reunion,2018-05-02
220316,Alumni Baseball Game,2016-07-01
821329,Speaker Spotlight,2020-02-26
969947,Family Weekend Mixer,2022-08-23
393158,Alumni Reunion,2024-10-23
662522,Family Weekend Mixer,2016-04-12
497219,Faculty Meet and Greet,2024-02-11
417312,Family Weekend Mixer,2023-08-28
502026,Alumni Happy Hour Mixer,2023-11-26
768969,Alumni Happy Hour Mixer,2025-07-22
768969,Holiday Mixer,2018-01-13
146374,Alumni Reunion,2020-11-07
146374,Alumni Baseball Game,2024-08-11
893050,Alumni Reunion,2024-10-01
292570,Alumni Baseball Game,2025-01-07
561013,Faculty Meet and Greet,2021-08-25
335824,Alumni Reunion,2020-08-16
335824,Alumni Baseball Game,2022-03-22
335824,Alumni Baseball Game,2023-01-25
335824,Alumni Happy Hour Mixer,2020-11-21
503578,Faculty Meet and Greet,2023-07-17
739036,Alumni Reunion,2024-07-07
836740,Alumni Reunion,2020-09-19
836740,Alumni Baseball Game,2025-10-11
836740,Alumni Happy Hour Mixer,2022-06-15
836740,Holiday Mixer,2022-04-03
836740,Alumni Reunion,2024-03-26
836740,Alumni Reunion,2017-09-10
836740,Alumni Happy Hour Mixer,2018-01-26
836740,Alumni Reunion,2024-12-14
836740,Campus Tour,2019-04-18
836740,Alumni Reunion,2025-04-11
836740,Alumni Happy Hour Mixer,2017-09-12
652789,Holiday Mixer,2019-11-21
878435,Family Weekend Mixer,2024-12-04
878435,Speaker Spotlight,2017-04-20
831691,Family Weekend Mixer,2018-03-08
617458,Holiday Mixer,2025-05-28
617313,Alumni Reunion,2021-08-19
617313,Family Weekend Mixer,2025-08-03
224875,Alumni Reunion,2019-05-21
769178,Alumni Reunion,2024-10-13
144573,Alumni Reunion,2023-09-07
144573,Alumni Happy Hour Mixer,2025-02-21
442187,New Parent BBQ,2023-04-26
662908,Family Weekend Mixer,2020-11-08
602528,Alumni Reunion,2024-07-28
732854,New Parent BBQ,2021-10-14
732854,Alumni Happy Hour Mixer,2018-04-07
874468,Campus Tour,2025-09-14
978443,Alumni Happy Hour Mixer,2025-05-06
889916,Alumni Happy Hour Mixer,2025-05-19
963626,Alumni Reunion,2019-04-17
953786,New Parent BBQ,2019-06-16
953786,Speaker Spotlight,2024-06-13
326007,Campus Tour,2025-03-18
280981,Alumni Happy Hour Mixer,2019-06-20
333278,Alumni Happy Hour Mixer,2021-08-17
333278,New Parent BBQ,2023-12-21
455977,Alumni Reunion,2022-08-09
544498,Alumni Reunion,2019-03-02
544498,Family Weekend Mixer,2019-07-05
354664,Alumni Happy Hour Mixer,2025-09-01
429915,Family Weekend Mixer,2023-05-26
967382,Alumni Reunion,2021-07-23
938406,Family Weekend Mixer,2023-08-13
535764,Alumni Baseball Game,2025-05-01
535764,Alumni Happy Hour Mixer,2024-12-24
626642,Alumni Happy Hour Mixer,2024-08-14
676580,Alumni Reunion,2024-08-15
958844,Family Weekend Mixer,2024-01-01
734763,Alumni Reunion,2023-05-11
734763,Alumni Baseball Game,2022-01-13
734763,Family Weekend Mixer,2017-07-10
779390,Alumni Baseball Game,2018-08-18
882988,Speaker Spotlight,2020-06-09
910664,Alumni Baseball Game,2024-07-21
122600,Alumni Baseball Game,2021-10-24
541021,New Parent BBQ,2020-09-26
401878,Alumni Reunion,2025-10-07
106727,Alumni Happy Hour Mixer,2022-05-17
870437,Alumni Reunion,2015-05-27
706017,Speaker Spotlight,2024-06-19
465716,Alumni Baseball Game,2023-08-16
921581,Alumni Baseball Game,2021-09-14
921581,Faculty Meet and Greet,2024-02-13
320118,Alumni Baseball Game,2024-07-17
488914,Alumni Reunion,2022-10-21
488914,Family Weekend Mixer,2024-06-23
849758,New Parent BBQ,2017-08-15
407539,Alumni Happy Hour Mixer,2020-11-10
673820,Alumni Happy Hour Mixer,2023-05-28
350924,Alumni Reunion,2018-05-24
358206,Holiday Mixer,2025-08-11
380649,Alumni Happy Hour Mixer,2020-02-09
958486,Alumni Reunion,2023-12-24
958486,Alumni Baseball Game,2023-05-01
958486,Campus Tour,2016-05-05
268408,Faculty Meet and Greet,2023-05-03
612961,Alumni Baseball Game,2022-02-09
605551,Holiday Mixer,2023-07-02
478494,Alumni Reunion,2017-04-25
963538,Family Weekend Mixer,2025-06-12
270033,Alumni Reunion,2023-01-15
140062,Family Weekend Mixer,2021-04-02
180975,Alumni Baseball Game,2025-04-06
180975,Alumni Happy Hour Mixer,2025-10-09
487560,Alumni Baseball Game,2021-01-22
138754,Alumni Reunion,2018-04-13
408609,Alumni Baseball Game,2022-06-19
586944,Alumni Baseball Game,2024-12-14
133311,Family Weekend Mixer,2025-04-19
912736,Holiday Mixer,2021-07-14
912736,Alumni Baseball Game,2022-10-15
791149,Alumni Happy Hour Mixer,2021-06-10
203093,Alumni Reunion,2024-10-22
203093,Alumni Baseball Game,2019-03-25
443959,Speaker Spotlight,2019-02-02
674323,Alumni Baseball Game,2022-03-16
456465,Alumni Reunion,2024-10-08
406229,Family Weekend Mixer,2023-01-03
996389,Family Weekend Mixer,2018-02-03
727015,Alumni Happy Hour Mixer,2024-04-25
752153,Alumni Reunion,2017-07-23
459887,Alumni Reunion,2025-05-10
459887,Speaker Spotlight,2018-09-28
371923,Alumni Happy Hour Mixer,2022-07-26
546838,Family Weekend Mixer,2024-01-27
492871,Faculty Meet and Greet,2021-08-25
379563,Faculty Meet and Greet,2025-03-12
785510,Faculty Meet and Greet,2017-05-10
423081,Alumni Happy Hour Mixer,2022-12-07
871964,Family Weekend Mixer,2020-09-11
263715,Alumni Reunion,2018-05-02
390923,Alumni Baseball Game,2021-11-23
609586,Alumni Happy Hour Mixer,2021-01-28
706490,Alumni Happy Hour Mixer,2022-08-26
594838,Family Weekend Mixer,2024-11-15
946124,Alumni Reunion,2022-11-12
608723,Family Weekend Mixer,2024-05-15
247509,Alumni Reunion,2025-04-15
379943,Alumni Reunion,2021-07-17
678563,Alumni Reunion,2024-12-18
745142,Alumni Baseball Game,2025-02-24
795130,Alumni Happy Hour Mixer,2025-02-23
425219,Alumni Baseball Game,2025-06-08
807004,Alumni Reunion,2022-09-17
698892,Faculty Meet and Greet,2023-06-09
283582,Alumni Reunion,2022-01-04
881223,Alumni Reunion,2019-11-17
881223,Speaker Spotlight,2020-10-06
717678,Campus Tour,2017-02-11
227465,Alumni Baseball Game,2018-05-18
746890,Family Weekend Mixer,2024-10-16
527535,New Parent BBQ,2018-08-25
146654,New Parent BBQ,2018-05-12
618265,Family Weekend Mixer,2021-04-18
217454,Alumni Baseball Game,2024-10-04
901254,Family Weekend Mixer,2025-04-26
430943,Alumni Happy Hour Mixer,2025-01-21
519747,New Parent BBQ,2022-07-26
519747,Family Weekend Mixer,2023-02-07
519747,Speaker Spotlight,2021-10-02
708964,Alumni Reunion,2022-05-07
790822,Family Weekend Mixer,2023-02-23
169637,Alumni Happy Hour Mixer,2021-04-10
786014,Alumni Reunion,2023-05-23
482270,Family Weekend Mixer,2020-04-16
123808,Holiday Mixer,2017-01-11
716471,Alumni Happy Hour Mixer,2020-01-19
963114,Alumni Baseball Game,2025-04-01
257241,Alumni Happy Hour Mixer,2025-09-10
257241,Family Weekend Mixer,2025-07-01
675341,Family Weekend Mixer,2024-05-16
466521,Alumni Happy Hour Mixer,2025-06-08
291562,Family Weekend Mixer,2023-03-26
285627,Family Weekend Mixer,2015-12-18
131414,Speaker Spotlight,2023-08-11
582198,Alumni Happy Hour Mixer,2018-07-26
361079,Alumni Baseball Game,2022-12-19
541778,Alumni Happy Hour Mixer,2023-06-06
358357,Alumni Baseball Game,2022-02-14
167257,Alumni Happy Hour Mixer,2022-04-02
722338,Alumni Reunion,2025-06-24
231540,Alumni Happy Hour Mixer,2019-05-28
791508,Alumni Reunion,2022-04-08
791508,Alumni Happy Hour Mixer,2021-09-11
791508,Family Weekend Mixer,2022-12-08
234438,Alumni Reunion,2023-06-11
349444,Alumni Baseball Game,2018-03-12
895562,Alumni Reunion,2021-01-03
651407,Alumni Reunion,2023-09-17
239646,Family Weekend Mixer,2023-02-06
229386,Speaker Spotlight,2021-09-21
453360,Family Weekend Mixer,2023-07-16
512706,Alumni Reunion,2021-05-16
720422,Alumni Reunion,2025-07-17
674011,Alumni Baseball Game,2024-01-12
979334,Faculty Meet and Greet,2021-02-28
463120,Alumni Reunion,2022-05-07
463120,Family Weekend Mixer,2021-08-19
647858,Alumni Happy Hour Mixer,2020-03-13
207327,Faculty Meet and Greet,2024-11-28
739987,Alumni Reunion,2018-05-15
739987,Speaker Spotlight,2023-02-20
