Donor_ID,Event_Name,Attendance_Date
242752,Alumni Reunion,2022-01-11
623135,Alumni Reunion,2018-10-08
471082,Alumni Baseball Game,2024-03-08
471082,Alumni Reunion,2023-02-06
471082,Alumni Baseball Game,2024-10-26
814901,Alumni Happy Hour Mixer,2019-09-21
753432,Alumni Baseball Game,2020-04-03
187795,Alumni Reunion,2024-04-02
187458,Family Weekend Mixer,2023-06-16
250320,Alumni Happy Hour Mixer,2017-02-17
268765,Family Weekend Mixer,2022-07-08
632971,Alumni Happy Hour Mixer,2024-03-19
132662,Alumni Baseball Game,2025-10-06
673806,Campus Tour,2023-06-10
127841,Alumni Reunion,2022-12-14
127841,Campus Tour,2020-07-05
735582,Faculty Meet and Greet,2025-09-06
284763,Family Weekend Mixer,2024-09-06
341702,Campus Tour,2024-11-03
659523,Alumni Reunion,2022-01-09
659523,Family Weekend Mixer,2017-11-26
659523,Speaker Spotlight,2019-03-17
659523,Alumni Baseball Game,2025-03-26
870995,Faculty Meet and Greet,2021-03-15
397914,Alumni Reunion,2021-07-27
397914,Holiday Mixer,2021-02-02
729625,Alumni Reunion,2020-04-25
689461,Alumni Baseball Game,2025-10-10
689461,Alumni Happy Hour Mixer,2025-01-07
806128,Alumni Reunion,2020-06-18
806128,Family Weekend Mixer,2024-04-25
763333,Alumni Reunion,2022-12-17
763333,Alumni Happy Hour Mixer,2025-08-12
763333,Family Weekend Mixer,2025-09-01
196858,Faculty Meet and Greet,2023-02-22
343124,Speaker Spotlight,2021-08-08
828435,Speaker Spotlight,2020-08-15
496559,Alumni Reunion,2019-10-17
566419,Alumni Baseball Game,2017-02-22
471551,Alumni Reunion,2023-05-27
958581,New Parent BBQ,2025-04-07
783908,Alumni Baseball Game,2023-11-07
783908,Speaker Spotlight,2025-10-04
514675,Family Weekend Mixer,2017-03-16
976660,Speaker Spotlight,2025-10-16
785139,Alumni Reunion,2023-04-03
489991,Family Weekend Mixer,2025-03-10
489991,Speaker Spotlight,2020-12-20
419904,Alumni Reunion,2024-12-22
218744,Alumni Happy Hour Mixer,2015-06-10
897811,Faculty Meet and Greet,2021-09-20
865824,Faculty Meet and Greet,2016-08-15
972901,Alumni Reunion,2019-09-02
903400,Alumni Reunion,2020-05-28
903400,New Parent BBQ,2015-03-01
903400,Faculty Meet and Greet,2024-05-01
301915,Alumni Baseball Game,2023-10-28
234296,Family Weekend Mixer,2024-08-14
962625,Alumni Reunion,2024-01-14
550989,Alumni Baseball Game,2024-12-07
516085,Family Weekend Mixer,2024-12-11
341553,Alumni Reunion,2023-11-17
100769,Alumni Reunion,2018-10-01
754986,Family Weekend Mixer,2017-02-01
752717,Faculty Meet and Greet,2015-11-24
527344,Family Weekend Mixer,2019-09-12
885465,Alumni Reunion,2019-09-09
634373,Alumni Reunion,2024-11-26
704154,Alumni Reunion,2024-11-26
448151,Family Weekend Mixer,2022-04-13
190609,Alumni Baseball Game,2024-03-04
902073,Family Weekend Mixer,2015-10-21
420018,Holiday Mixer,2024-07-10
710117,Alumni Reunion,2018-08-20
317674,Holiday Mixer,2015-09-16
299268,Alumni Reunion,2018-07-23
299268,Alumni Baseball Game,2024-01-18
114911,Speaker Spotlight,2023-04-22
747696,Faculty Meet and Greet,2024-11-11
736070,Family Weekend Mixer,2024-05-14
736070,Alumni Baseball Game,2016-09-16
403962,Alumni Reunion,2022-04-03
403962,Alumni Happy Hour Mixer,2018-11-04
624956,Speaker Spotlight,2021-08-01
880464,Alumni Happy Hour Mixer,2024-06-23
300401,Alumni Reunion,2023-11-25
820636,Family Weekend Mixer,2022-05-25
185729,Alumni Reunion,2019-05-19
511061,Alumni Happy Hour Mixer,2020-07-06
174218,New Parent BBQ,2020-09-06
997586,Campus Tour,2022-01-01
177492,Alumni Baseball Game,2016-08-14
177492,Alumni Happy Hour Mixer,2025-09-23
801275,Family Weekend Mixer,2021-05-17
254393,Holiday Mixer,2021-05-12
301196,Family Weekend Mixer,2021-09-17
752035,Family Weekend Mixer,2018-01-21
535528,Alumni Reunion,2024-07-26
723823,Alumni Baseball Game,2022-05-14
688727,Family Weekend Mixer,2021-07-26
713097,New Parent BBQ,2023-08-07
119709,Family Weekend Mixer,2021-12-03
577441,Alumni Reunion,2020-08-07
994546,Holiday Mixer,2018-12-28
113443,Alumni Happy Hour Mixer,2023-01-03
113443,Alumni Happy Hour Mixer,2024-10-18
792162,Alumni Reunion,2017-01-13
223413,Alumni Reunion,2021-02-20
947398,Alumni Reunion,2025-08-22
947398,Alumni Happy Hour Mixer,2018-02-08
482869,Family Weekend Mixer,2025-07-17
322997,Alumni Reunion,2023-06-19
322997,Family Weekend Mixer,2022-07-08
791787,Holiday Mixer,2020-04-24
251862,Alumni Happy Hour Mixer,2024-01-21
349759,Family Weekend Mixer,2021-03-14
189599,Alumni Baseball Game,2025-08-04
751687,Alumni Reunion,2018-12-07
754090,Alumni Baseball Game,2023-09-02
754090,Alumni Reunion,2015-12-16
232547,Alumni Happy Hour Mixer,2022-01-21
883205,Family Weekend Mixer,2021-08-08
141120,Alumni Happy Hour Mixer,2022-09-23
141120,Alumni Happy Hour Mixer,2022-04-11
141120,Alumni Reunion,2017-06-26
202100,Alumni Reunion,2024-12-05
204396,Alumni Reunion,2019-01-26
105962,Alumni Baseball Game,2024-04-24
149397,Family Weekend Mixer,2023-09-15
881878,Alumni Happy Hour Mixer,2025-05-19
881878,Family Weekend Mixer,2025-10-03
728629,Alumni Reunion,2018-05-23
728629,Family Weekend Mixer,2023-01-04
639746,Family Weekend Mixer,2023-04-19
127410,Alumni Reunion,2019-12-03
806840,Speaker Spotlight,2016-07-26
909376,Alumni Happy Hour Mixer,2021-05-26
709869,Family Weekend Mixer,2023-08-19
580107,Alumni Reunion,2024-01-28
580107,Speaker Spotlight,2024-11-17
525064,Alumni Reunion,2024-05-17
152889,Alumni Happy Hour Mixer,2022-05-27
921041,Alumni Baseball Game,2024-03-01
843283,Family Weekend Mixer,2025-06-26
371101,Alumni Baseball Game,2017-09-01
827888,Alumni Reunion,2020-05-26
827888,Alumni Happy Hour Mixer,2022-04-03
811410,Alumni Reunion,2024-05-15
605257,Alumni Baseball Game,2024-08-23
233575,Faculty Meet and Greet,2025-07-03
372089,Alumni Baseball Game,2021-04-21
372089,Speaker Spotlight,2023-02-07
798288,Alumni Happy Hour Mixer,2023-03-23
883298,Alumni Baseball Game,2024-07-15
883298,Speaker Spotlight,2020-11-15
883298,Alumni Happy Hour Mixer,2025-05-17
883298,Family Weekend Mixer,2016-05-21
324541,Alumni Baseball Game,2023-07-07
109524,Speaker Spotlight,2025-03-24
517579,Alumni Reunion,2020-10-18
132453,Alumni Reunion,2023-02-23
132453,Alumni Happy Hour Mixer,2021-08-22
587743,Holiday Mixer,2020-07-01
270534,Alumni Reunion,2021-12-24
431476,Alumni Reunion,2023-06-12
604416,Speaker Spotlight,2021-11-05
671735,Alumni Reunion,2021-11-20
352701,Alumni Reunion,2025-01-08
522422,Holiday Mixer,2020-03-09
565481,Alumni Reunion,2025-08-16
565481,Holiday Mixer,2021-08-10
977936,Alumni Reunion,2019-05-01
106189,Alumni Baseball Game,2025-06-07
250571,Faculty Meet and Greet,2021-07-09
682156,Alumni Happy Hour Mixer,2025-02-11
232654,Alumni Baseball Game,2024-12-26
281723,Alumni Baseball Game,2022-05-11
343345,Family Weekend Mixer,2023-11-05
343345,Speaker Spotlight,2024-02-12
655511,Faculty Meet and Greet,2024-08-01
788465,Alumni Happy Hour Mixer,2025-09-10
251169,Holiday Mixer,2020-01-06
117468,Family Weekend Mixer,2024-06-13
227519,New Parent BBQ,2025-03-05
388021,Alumni Happy Hour Mixer,2021-03-08
247974,Family Weekend Mixer,2023-05-11
988072,Holiday Mixer,2025-08-18
499540,Speaker Spotlight,2024-01-23
509452,Alumni Baseball Game,2023-12-23
509452,Family Weekend Mixer,2022-10-09
523453,Holiday Mixer,2024-08-19
763000,Alumni Reunion,2024-05-04
474512,Faculty Meet and Greet,2017-02-05
947925,Alumni Reunion,2024-05-17
636828,Holiday Mixer,2019-10-07
127980,Family Weekend Mixer,2021-07-11
361023,Alumni Happy Hour Mixer,2023-08-19
552922,Campus Tour,2024-09-24
797194,Alumni Happy Hour Mixer,2025-10-11
878952,Alumni Reunion,2022-02-07
878952,Alumni Happy Hour Mixer,2023-03-10
462339,Speaker Spotlight,2020-06-07
567041,Family Weekend Mixer,2025-08-11
254526,Alumni Baseball Game,2017-05-11
493912,Alumni Baseball Game,2022-05-15
493912,Faculty Meet and Greet,2025-09-18
714178,Alumni Happy Hour Mixer,2018-05-05
496414,Alumni Happy Hour Mixer,2025-08-25
265258,Alumni Happy Hour Mixer,2017-09-12
142089,Family Weekend Mixer,2016-08-19
744370,Holiday Mixer,2023-08-13
889090,Alumni Reunion,2019-02-09
448180,Alumni Baseball Game,2025-07-04
497458,Alumni Reunion,2020-03-11
614184,Family Weekend Mixer,2020-10-18
266967,Alumni Baseball Game,2023-01-28
266967,Family Weekend Mixer,2022-02-15
877126,Alumni Reunion,2025-04-08
647603,Holiday Mixer,2024-01-25
616426,Alumni Baseball Game,2024-09-01
241034,Alumni Happy Hour Mixer,2020-03-23
980577,Alumni Reunion,2025-05-07
700137,Alumni Reunion,2019-02-26
700137,Faculty Meet and Greet,2023-03-15
856508,New Parent BBQ,2025-02-26
381509,Alumni Happy Hour Mixer,2025-07-23
609412,Faculty Meet and Greet,2025-07-01
954964,New Parent BBQ,2022-01-07
193277,Speaker Spotlight,2022-01-03
970570,Alumni Reunion,2024-04-04
684229,Family Weekend Mixer,2023-11-26
502880,Alumni Reunion,2025-03-19
309583,Family Weekend Mixer,2021-12-24
484062,Family Weekend Mixer,2019-12-23
484062,Speaker Spotlight,2024-06-10
552870,Family Weekend Mixer,2015-08-01
384084,Alumni Reunion,2018-01-07
840333,New Parent BBQ,2015-01-01
797551,Alumni Reunion,2025-10-13
797551,New Parent BBQ,2017-06-02
980760,Alumni Reunion,2025-08-12
518409,Campus Tour,2022-09-01
189530,Family Weekend Mixer,2023-03-13
599589,Alumni Reunion,2023-12-12
272264,Alumni Reunion,2024-09-12
167776,Holiday Mixer,2023-12-16
559807,Alumni Happy Hour Mixer,2018-07-23
938395,Faculty Meet and Greet,2019-07-15
462688,Alumni Reunion,2020-08-09
315109,Holiday Mixer,2023-06-20
980781,Alumni Reunion,2017-02-13
317008,Alumni Reunion,2024-03-19
776653,New Parent BBQ,2020-01-05
551062,Alumni Baseball Game,2016-11-01
957105,Alumni Reunion,2021-05-02
768944,Faculty Meet and Greet,2015-03-20
140913,Alumni Reunion,2016-05-13
760559,Alumni Happy Hour Mixer,2025-01-12
622294,Alumni Reunion,2023-07-22
622294,Faculty Meet and Greet,2018-12-20
358460,Alumni Reunion,2018-07-25
353688,Family Weekend Mixer,2022-02-03
353688,Faculty Meet and Greet,2017-02-21
964486,Alumni Happy Hour Mixer,2022-04-14
563708,Alumni Reunion,2016-08-17
563708,Alumni Happy Hour Mixer,2015-03-12
563708,Holiday Mixer,2017-04-18
958419,Alumni Reunion,2020-08-17
570642,Alumni Reunion,2025-01-18
775279,Alumni Happy Hour Mixer,2022-11-06
146486,Faculty Meet and Greet,2022-01-26
980755,Family Weekend Mixer,2021-01-14
701548,Family Weekend Mixer,2020-11-21
996500,Campus Tour,2023-01-28
387020,New Parent BBQ,2025-08-25
920562,Family Weekend Mixer,2022-11-10
998599,Speaker Spotlight,2023-10-10
295806,Alumni Happy Hour Mixer,2025-05-11
686596,Family Weekend Mixer,2023-07-22
996527,Alumni Reunion,2022-10-05
996527,Alumni Happy Hour Mixer,2022-06-26
787848,New Parent BBQ,2020-10-10
281251,Alumni Baseball Game,2016-07-11
928623,Alumni Baseball Game,2024-09-19
440178,Alumni Reunion,2025-09-08
742168,Alumni Reunion,2023-01-12
140047,Alumni Happy Hour Mixer,2024-09-26
945337,Alumni Baseball Game,2023-08-03
945337,Faculty Meet and Greet,2022-01-11
113845,Faculty Meet and Greet,2019-02-03
499177,Campus Tour,2015-02-04
987048,Alumni Reunion,2024-06-02
693231,Speaker Spotlight,2022-10-09
328826,Family Weekend Mixer,2020-07-20
405641,Alumni Baseball Game,2018-10-23
298037,Alumni Reunion,2017-12-14
876670,Alumni Baseball Game,2025-09-04
390834,Alumni Baseball Game,2019-10-19
199954,Faculty Meet and Greet,2023-02-06
524914,Alumni Happy Hour Mixer,2021-12-23
416648,Alumni Reunion,2019-03-14
416648,Family Weekend Mixer,2016-02-05
416648,Holiday Mixer,2020-08-06
628840,Faculty Meet and Greet,2025-02-03
443780,Family Weekend Mixer,2021-12-22
741943,Family Weekend Mixer,2022-06-13
214621,Faculty Meet and Greet,2021-02-07
532728,Alumni Happy Hour Mixer,2024-05-28
908588,Alumni Baseball Game,2023-09-28
716161,Alumni Reunion,2020-02-16
698895,New Parent BBQ,2016-01-02
560188,Alumni Happy Hour Mixer,2025-08-07
920883,Family Weekend Mixer,2022-12-25
801719,Alumni Reunion,2022-03-03
203982,Alumni Reunion,2024-09-06
132138,Alumni Happy Hour Mixer,2024-04-17
262855,Family Weekend Mixer,2025-01-13
255073,Alumni Happy Hour Mixer,2025-01-02
378441,Alumni Baseball Game,2022-05-24
676714,Alumni Baseball Game,2017-08-26
599078,Family Weekend Mixer,2024-12-18
611910,Family Weekend Mixer,2018-03-15
511624,Campus Tour,2025-05-02
119168,Alumni Reunion,2022-11-14
806743,Alumni Reunion,2023-06-05
891380,Alumni Baseball Game,2016-08-05
566525,Alumni Baseball Game,2025-07-06
823086,Alumni Reunion,2024-02-28
823086,Alumni Happy Hour Mixer,2024-10-04
523112,Alumni Reunion,2021-04-05
172712,Alumni Happy Hour Mixer,2024-12-04
710290,Alumni Reunion,2024-12-19
626281,Alumni Baseball Game,2025-09-27
626281,Family Weekend Mixer,2025-05-25
860073,Alumni Reunion,2022-05-15
860073,Alumni Reunion,2024-07-20
977670,Alumni Reunion,2021-11-27
651413,Speaker Spotlight,2025-04-12
795059,Alumni Baseball Game,2019-02-04
503208,Alumni Reunion,2016-04-04
772519,Alumni Happy Hour Mixer,2025-09-13
990828,Speaker Spotlight,2022-02-17
986949,Alumni Baseball Game,2021-12-11
964305,Alumni Happy Hour Mixer,2021-10-27
572045,Family Weekend Mixer,2023-08-17
243709,Family Weekend Mixer,2023-12-13
568298,Alumni Happy Hour Mixer,2020-01-16
230423,Alumni Happy Hour Mixer,2025-03-15
210741,Speaker Spotlight,2025-07-27
214545,Faculty Meet and Greet,2024-05-05
142648,Faculty Meet and Greet,2024-01-07
463481,Alumni Happy Hour Mixer,2016-04-15
276580,Alumni Baseball Game,2021-11-21
276580,Alumni Happy Hour Mixer,2023-07-18
367634,Family Weekend Mixer,2024-01-18
544608,Family Weekend Mixer,2024-05-11
128818,Family Weekend Mixer,2024-04-08
635656,Alumni Happy Hour Mixer,2019-12-22
454003,New Parent BBQ,2022-04-22
794351,Alumni Reunion,2018-12-02
794351,Alumni Happy Hour Mixer,2018-10-27
794351,Family Weekend Mixer,2022-11-05
670538,Alumni Happy Hour Mixer,2025-05-11
271671,Family Weekend Mixer,2021-06-16
271671,Faculty Meet and Greet,2019-12-17
745237,Family Weekend Mixer,2017-09-02
948004,Alumni Reunion,2020-02-21
294205,Alumni Happy Hour Mixer,2025-10-11
183167,Alumni Happy Hour Mixer,2024-01-14
756469,New Parent BBQ,2015-12-22
756469,Speaker Spotlight,2023-08-12
699256,Alumni Reunion,2024-09-15
699256,Faculty Meet and Greet,2022-08-27
788977,Alumni Reunion,2025-08-03
338722,Alumni Happy Hour Mixer,2025-04-10
282391,Alumni Happy Hour Mixer,2021-02-04
497160,Alumni Happy Hour Mixer,2019-12-12
429401,Holiday Mixer,2022-10-17
710843,Alumni Reunion,2016-11-08
458681,Alumni Baseball Game,2019-09-18
899170,Alumni Baseball Game,2025-10-10
968040,Alumni Happy Hour Mixer,2021-05-15
968040,Speaker Spotlight,2018-11-11
390325,Faculty Meet and Greet,2023-03-04
236406,Family Weekend Mixer,2024-08-16
726431,New Parent BBQ,2019-11-18
319192,Alumni Happy Hour Mixer,2024-06-16
661770,Alumni Reunion,2022-06-05
661770,Alumni Happy Hour Mixer,2019-12-15
635228,Alumni Reunion,2022-09-25
180420,Faculty Meet and Greet,2018-12-26
573076,Holiday Mixer,2016-01-09
534695,Family Weekend Mixer,2022-04-24
287266,Alumni Reunion,2021-03-04
163788,Alumni Reunion,2017-04-13
767964,Alumni Baseball Game,2024-08-24
767964,Faculty Meet and Greet,2024-01-01
727574,Alumni Baseball Game,2023-11-15
988001,Alumni Happy Hour Mixer,2025-02-24
495736,Alumni Reunion,2022-05-02
495736,Alumni Happy Hour Mixer,2025-06-27
634537,Alumni Reunion,2024-04-05
136110,Campus Tour,2024-04-06
353656,Alumni Reunion,2023-05-11
353656,Alumni Baseball Game,2019-05-07
280120,Campus Tour,2016-10-07
209774,Alumni Happy Hour Mixer,2024-05-04
702124,Speaker Spotlight,2024-07-02
586270,Alumni Baseball Game,2025-04-18
978432,Family Weekend Mixer,2023-10-24
978432,Campus Tour,2023-09-02
614613,Alumni Reunion,2022-08-12
751082,Speaker Spotlight,2022-04-05
467218,Alumni Baseball Game,2017-03-02
479236,Alumni Happy Hour Mixer,2019-12-02
815914,Holiday Mixer,2023-12-16
532059,Faculty Meet and Greet,2025-10-05
172008,Faculty Meet and Greet,2024-05-26
432934,Speaker Spotlight,2020-03-10
345398,Alumni Happy Hour Mixer,2019-05-02
740342,Alumni Reunion,2025-03-28
371662,Alumni Baseball Game,2019-01-27
757894,Alumni Happy Hour Mixer,2024-07-21
548523,Alumni Reunion,2024-08-12
548523,Alumni Baseball Game,2025-05-08
198551,Alumni Baseball Game,2023-06-08
280536,Alumni Reunion,2022-05-26
783682,Family Weekend Mixer,2020-02-10
631676,Alumni Happy Hour Mixer,2024-11-17
710052,New Parent BBQ,2024-08-10
379475,Alumni Baseball Game,2018-01-20
918559,Alumni Reunion,2018-05-15
678302,Faculty Meet and Greet,2022-04-02
590907,Faculty Meet and Greet,2018-09-27
882328,Alumni Happy Hour Mixer,2024-07-06
121325,Family Weekend Mixer,2021-03-12
162784,Alumni Happy Hour Mixer,2019-07-18
598288,Family Weekend Mixer,2017-07-02
564632,Faculty Meet and Greet,2025-07-05
678359,Speaker Spotlight,2022-02-20
832277,Family Weekend Mixer,2019-12-22
988114,Alumni Reunion,2023-11-12
988114,Family Weekend Mixer,2025-07-12
476462,Alumni Happy Hour Mixer,2018-06-08
596339,Alumni Reunion,2023-12-18
596339,Alumni Baseball Game,2024-02-24
784877,Speaker Spotlight,2018-07-20
175297,Alumni Reunion,2025-08-28
791177,Alumni Reunion,2022-10-20
341232,Alumni Reunion,2025-04-02
341232,Family Weekend Mixer,2019-02-11
608614,Alumni Baseball Game,2025-04-01
608614,Speaker Spotlight,2025-08-20
461270,Alumni Reunion,2025-03-28
718014,Family Weekend Mixer,2018-01-07
300630,Alumni Baseball Game,2025-06-17
904551,New Parent BBQ,2022-09-27
477325,Alumni Reunion,2019-04-11
477325,Alumni Happy Hour Mixer,2023-08-27
177898,Alumni Happy Hour Mixer,2019-01-18
794850,Speaker Spotlight,2024-07-17
735152,Alumni Baseball Game,2022-11-05
386640,Family Weekend Mixer,2018-12-07
328597,Alumni Reunion,2022-07-06
201637,Alumni Reunion,2016-11-02
201637,Family Weekend Mixer,2025-09-18
442161,Speaker Spotlight,2024-04-04
587799,Family Weekend Mixer,2022-10-27
189668,Alumni Reunion,2025-01-12
160678,Family Weekend Mixer,2025-08-04
852818,Alumni Baseball Game,2019-01-27
852818,Alumni Happy Hour Mixer,2020-06-09
336741,Alumni Happy Hour Mixer,2021-11-09
955386,Alumni Baseball Game,2025-09-23
962844,Family Weekend Mixer,2015-08-16
437875,Alumni Baseball Game,2022-09-20
441548,Alumni Happy Hour Mixer,2017-11-03
861022,Alumni Baseball Game,2023-11-07
861022,Faculty Meet and Greet,2024-02-05
857580,Alumni Happy Hour Mixer,2025-01-15
812199,Alumni Reunion,2020-06-12
812199,Alumni Happy Hour Mixer,2018-01-26
149564,Alumni Happy Hour Mixer,2025-01-04
109490,Family Weekend Mixer,2023-07-03
306200,Alumni Reunion,2023-05-06
460776,Alumni Baseball Game,2020-02-26
889322,Alumni Reunion,2025-02-17
889322,Family Weekend Mixer,2021-03-07
664245,Alumni Baseball Game,2024-08-11
664245,Alumni Happy Hour Mixer,2023-06-20
667117,Alumni Reunion,2023-06-20
667117,Alumni Baseball Game,2022-02-06
337342,Faculty Meet and Greet,2022-05-04
294065,Faculty Meet and Greet,2019-07-06
530412,Alumni Happy Hour Mixer,2023-09-06
826392,New Parent BBQ,2020-03-26
975063,Faculty Meet and Greet,2019-02-24
242524,Alumni Happy Hour Mixer,2022-06-27
564979,Alumni Reunion,2022-03-26
424866,Alumni Reunion,2021-12-08
597442,Speaker Spotlight,2021-12-21
237812,Alumni Reunion,2019-12-12
995720,Faculty Meet and Greet,2021-08-08
929744,Family Weekend Mixer,2020-06-03
362289,Speaker Spotlight,2023-12-18
855575,Faculty Meet and Greet,2023-10-20
678097,Family Weekend Mixer,2025-02-11
778037,Alumni Happy Hour Mixer,2024-05-07
267468,Alumni Happy Hour Mixer,2021-10-09
244985,Speaker Spotlight,2019-11-14
297470,Alumni Reunion,2022-01-03
646778,Speaker Spotlight,2019-01-28
712100,Alumni Reunion,2024-11-12
856040,Alumni Reunion,2025-07-23
242982,Alumni Reunion,2025-10-12
242982,Alumni Happy Hour Mixer,2025-03-12
881923,Alumni Reunion,2025-02-07
395781,Faculty Meet and Greet,2019-05-16
428162,Faculty Meet and Greet,2023-02-07
358833,Alumni Baseball Game,2023-05-22
946787,Alumni Happy Hour Mixer,2019-09-09
696086,Alumni Happy Hour Mixer,2018-01-27
606304,Speaker Spotlight,2021-08-18
372863,Speaker Spotlight,2020-03-22
410108,Speaker Spotlight,2016-06-02
925968,Alumni Happy Hour Mixer,2020-01-18
167014,Alumni Baseball Game,2023-12-10
413027,Faculty Meet and Greet,2023-12-16
774849,Alumni Happy Hour Mixer,2020-08-25
534335,Alumni Reunion,2025-05-24
534335,Faculty Meet and Greet,2023-03-21
508175,Speaker Spotlight,2025-07-12
319125,Alumni Happy Hour Mixer,2018-02-15
319125,New Parent BBQ,2025-03-30
999166,Alumni Baseball Game,2017-07-15
284129,Alumni Happy Hour Mixer,2021-01-10
848822,Campus Tour,2025-08-13
876656,Family Weekend Mixer,2019-02-16
415664,Speaker Spotlight,2019-08-17
808747,New Parent BBQ,2021-06-04
581282,Alumni Happy Hour Mixer,2025-05-02
191528,Alumni Happy Hour Mixer,2025-08-08
325537,Speaker Spotlight,2016-06-17
325537,Alumni Happy Hour Mixer,2018-04-25
483576,Faculty Meet and Greet,2017-06-13
402337,New Parent BBQ,2022-09-09
863722,Speaker Spotlight,2017-08-11
942761,Alumni Reunion,2025-09-04
435252,Alumni Happy Hour Mixer,2025-08-01
